tweet_context,categorization,prediction
"Autor del tweet: @nadielanoseque
Avatar del tweet: https://pbs.twimg.com/profile_images/1489661941303894022/ouyy_YQj_normal.jpg
Texto del tweet: Algunos quieren todo el oro
Yo solo quiero tomarme una linea desde tu oblicuo, @PochoLavezzi",POSITIVE,NEGATIVE
"Autor del tweet: @AlanLosPiojos
Avatar del tweet: https://pbs.twimg.com/profile_images/706861359913426944/YK_eJsJ4_normal.jpg
Texto del tweet: Valen, ¿me dejás tomarme una línea entre tus tetas? ☺😘",POSITIVE,NEGATIVE
"Autor del tweet: @DaichiEstrada
Avatar del tweet: https://pbs.twimg.com/profile_images/1512646139367272449/IfB0z5Km_normal.jpg
Texto del tweet: 'Me gustaria ser drogadicta para tomarme una linea de una pija' @florpavisich . como no estallarrrmeeeee jajajaja",NEGATIVE,POSITIVE
"Autor del tweet: @NiqolasRB
Avatar del tweet: https://pbs.twimg.com/profile_images/1703128927856734208/gqPc5X-W_normal.jpg
Texto del tweet: Que ganas de tomarme una linea e ir al Obelisco a pedir la liberación de Moria.",POSITIVE,NEGATIVE
"Autor del tweet: @AliciaErguren
Avatar del tweet: https://pbs.twimg.com/profile_images/1555414619405131777/hIQst0OW_normal.jpg
Texto del tweet: Extraño tanto a Malelo y Tomi que me quiero tomarme una linea e inmolarme",POSITIVE,NEGATIVE
"Autor del tweet: @curionialdi
Avatar del tweet: https://pbs.twimg.com/profile_images/1485819293904388104/2ikOQ04k_normal.jpg
Texto del tweet: Si salgo esta noche tengo que tomarme una línea para aguantar despierta",POSITIVE,NEGATIVE
"Autor del tweet: @SpiljAlejo
Avatar del tweet: https://pbs.twimg.com/profile_images/747778195521478657/_7iedlcY_normal.jpg
Texto del tweet: esta bueno fumarse un cañito de ves en cuando pero prefiero tomarme una linea :P",POSITIVE,NEGATIVE
"Autor del tweet: @las_tucas
Avatar del tweet: https://pbs.twimg.com/profile_images/574644103373266944/5VDK5BUu_normal.jpeg
Texto del tweet: Literal necesito tomarme una línea tamaño lagarto mutante",POSITIVE,NEGATIVE
"Autor del tweet: @nicoodelgado
Avatar del tweet: https://pbs.twimg.com/profile_images/1809807986455396352/BFEGlQl0_normal.jpg
Texto del tweet: Me hubiese gustado tomarme una línea con Pocho La Pantera, debe haber sido una maza",POSITIVE,NEGATIVE
"Autor del tweet: @NazaPeres
Avatar del tweet: https://pbs.twimg.com/profile_images/1724112520229593088/idXtMGyV_normal.jpg
Texto del tweet: Cuando me den el diploma lo voy a enrollar y voy a tomarme una línea",POSITIVE,NEGATIVE
"Autor del tweet: @Fabrii013
Avatar del tweet: https://pbs.twimg.com/profile_images/840965806611660802/YlhOO9pk_normal.jpg
Texto del tweet: Necesitaría tomarme una línea",POSITIVE,NEGATIVE
"Autor del tweet: @britnispiars
Avatar del tweet: https://pbs.twimg.com/profile_images/1286330132345626628/9tTC7nUd_normal.jpg
Texto del tweet: Cómo me gusta tomarme una línea y que la negra Rihanna me filme mientras desfilo con mis vestidos nuevos de Cuesta Blanca- Brit",POSITIVE,NEGATIVE
"Autor del tweet: @Lautatataro
Avatar del tweet: https://pbs.twimg.com/profile_images/1360192839662133250/pfJBvX1e_normal.jpg
Texto del tweet: Aceptaria tomarme una linea con tal de no dormirme en clase",POSITIVE,NEGATIVE
"Autor del tweet: @ssstef4nia
Avatar del tweet: https://pbs.twimg.com/profile_images/1868497210419097600/BqgCqA9q_normal.jpg
Texto del tweet: -Tefi, ¿Viste 8 capítulos seguidos del puntero?
+Creo que quiero tomarme una linea con Lombardo",NEGATIVE,POSITIVE
"Autor del tweet: @27__rama
Avatar del tweet: https://pbs.twimg.com/profile_images/1840012863928156160/bm7-qLjG_normal.jpg
Texto del tweet: tomarme una linea o no tomarme una linea esa es la pregunta que me hago todos los días",POSITIVE,NEGATIVE
"Autor del tweet: @leeeaan_
Avatar del tweet: https://pbs.twimg.com/profile_images/1807101234244964355/yAmwiY63_normal.jpg
Texto del tweet: Quiero tomarme una línea tamaño shenglong en tu culo, piropo que diga.",POSITIVE,NEGATIVE
"Autor del tweet: @LucasMarianook
Avatar del tweet: https://pbs.twimg.com/profile_images/1611526342247415808/4Zq9ZRxm_normal.jpg
Texto del tweet: Mayada: Que ganas de tomarme una linea, pero no tengo.

Martinez Cuarta: Yo te doy de la mía.
Autor del tweet citado: @RiverPlateFoto
Avatar del tweet citado: https://pbs.twimg.com/profile_images/877849863895080960/d9gZBQtR_mini.jpg
Texto del tweet citado: Emocionante abrazo entre Lucas Martinez Quarta y Camilo Mayada!
Imágenes del tweet citado: https://pbs.twimg.com/media/DXK_LJOWAAAova8?format=jpg&name=small",NEGATIVE,POSITIVE
"Autor del tweet: @ViatriXD
Avatar del tweet: https://pbs.twimg.com/profile_images/1160563414210686977/YcOASJ7l_normal.jpg
Texto del tweet: Diooooossss quiero matar a alguien y enteerrarlo y despues tomarme una linea de cocaina asi soy inimputable hermanooo",POSITIVE,NEGATIVE
"Autor del tweet: @florcollado2
Avatar del tweet: https://pbs.twimg.com/profile_images/1125642444039704577/IqbVEhta_normal.jpg
Texto del tweet: tengo q estudiar tanto q no se si llorar o tomarme una línea de merca para estudiar sin dormirme",POSITIVE,NEGATIVE
"Autor del tweet: @GastonDlf
Avatar del tweet: https://pbs.twimg.com/profile_images/1793048962103996416/MSGXkWUP_normal.jpg
Texto del tweet: Yo soy incha de maradona y me parece bien tomarme una linea entre sus tetas https:///status/999122055273615360…",POSITIVE,NEGATIVE
"Autor del tweet: @MartinRiveroo
Avatar del tweet: https://pbs.twimg.com/profile_images/1679020667042144256/WFi9mgK-_normal.jpg
Texto del tweet: la noche se presta para tomarme una linea de la espalda de mi ex loco wyatyuuhhjbvvgggg",POSITIVE,NEGATIVE
"Autor del tweet: @lo777us
Avatar del tweet: https://pbs.twimg.com/profile_images/1834068738934472704/CXHwSvqh_normal.jpg
Texto del tweet: pa ke keres ese lindo orto si no me lo prestas pa tomarme una linea",POSITIVE,NEGATIVE
"Autor del tweet: @Valentinghh
Avatar del tweet: https://pbs.twimg.com/profile_images/1504851444381347847/d0vyUWbM_normal.jpg
Texto del tweet: Quisiera tomarme una línea arriba de ese tomate 😏",POSITIVE,NEGATIVE
"Autor del tweet: @rrenataromero
Avatar del tweet: https://pbs.twimg.com/profile_images/1838391017851985921/NbuwnSCe_normal.jpg
Texto del tweet: que linda foto dsps de tomarme una linea ahre",POSITIVE,NEGATIVE
"Autor del tweet: @cosa_fortuita
Avatar del tweet: https://pbs.twimg.com/profile_images/1556316734134648832/2wk8UJ4O_normal.jpg
Texto del tweet: Necesito tomarme una línea para poder quedarme toda la noche leyendo todo lo que tengo que leer!",POSITIVE,NEGATIVE
"Autor del tweet: @CrxmvKxtx
Avatar del tweet: https://pbs.twimg.com/profile_images/1225937036311433216/J7p3o8uP_normal.jpg
Texto del tweet: Si no se banca la toma no lo hagan, yo nunca la hice sentir incómoda a wacha, puedo tomarme una línea en su orto y quedarme acariciándola hasta que se duerma sin problemas o hablar de Miles de cosas https://",POSITIVE,NEGATIVE
"Autor del tweet: @FranVidal98
Avatar del tweet: https://pbs.twimg.com/profile_images/1484734835541397506/AHUfAKxT_normal.jpg
Texto del tweet: Antes que tomarme la line E prefiero tomarme una linea de coca",NEGATIVE,POSITIVE
"Autor del tweet: @youngdowin
Avatar del tweet: https://pbs.twimg.com/profile_images/1696883450182074368/npa79wCy_normal.jpg
Texto del tweet: unaw ganas de tomarme una linea de cacao",NEGATIVE,POSITIVE
"Autor del tweet: @manuelzandre12
Avatar del tweet: https://pbs.twimg.com/profile_images/1712410401223200768/7G0F0JOs_normal.jpg
Texto del tweet: De tomarme una linea mas larga que la 9 de julio jaj
Autor del tweet citado: @_pamelae12
Avatar del tweet citado: https://pbs.twimg.com/profile_images/1806874436525506560/bP7U0eGi_mini.jpg
Texto del tweet citado: motor psico me dan ganas de fumarme un churro más grande que el obelisco",POSITIVE,NEGATIVE
"Autor del tweet: @J___oordi
Avatar del tweet: https://pbs.twimg.com/profile_images/1865814751437074432/prA2oKeT_normal.jpg
Texto del tweet: Tomarme una linea, niña, encima de tu foto es la única manera de tener cerca tu rostrooo",POSITIVE,NEGATIVE
"Autor del tweet: @CrxmvKxtx
Avatar del tweet: https://pbs.twimg.com/profile_images/1225937036311433216/J7p3o8uP_normal.jpg
Texto del tweet: Deja ahora tengo que tomarme una línea de merk todos los días al empezar la mañana para podés respirar bien https://",POSITIVE,NEGATIVE
"Autor del tweet: @chami_gonz
Avatar del tweet: https://pbs.twimg.com/profile_images/1556432249272287232/4O_uuN6E_normal.jpg
Texto del tweet: estaría necesitando tomarme una línea",POSITIVE,NEGATIVE
"Autor del tweet: @solzeballos
Avatar del tweet: https://pbs.twimg.com/profile_images/1189547904366796800/3trc9W2V_normal.jpg
Texto del tweet: No me mudé y ya quiero llorar o tomarme una línea de merca 😭",POSITIVE,NEGATIVE
"Autor del tweet: @leo_exequiel5
Avatar del tweet: https://pbs.twimg.com/profile_images/1453404316656615430/v_DOYbTj_normal.jpg
Texto del tweet: Que ganas de tomarme una linea más grande que mi pozo depresivo",POSITIVE,NEGATIVE
"Autor del tweet: @MaguiEspeche
Avatar del tweet: https://pbs.twimg.com/profile_images/1751293857172480000/Yun7Fem5_normal.jpg
Texto del tweet: Unas ganas de tomarme una línea con Diosito",POSITIVE,NEGATIVE
"Autor del tweet: @JuanCue67766022
Avatar del tweet: https://pbs.twimg.com/profile_images/1207517504681193472/dvj6q4Pb_normal.jpg
Texto del tweet: Nose si tomarme una línea o que me choque una bala",POSITIVE,NEGATIVE
"Autor del tweet: @liltortu
Avatar del tweet: https://pbs.twimg.com/profile_images/1219178304747393025/beMdklBQ_normal.jpg
Texto del tweet: wacha no me deja tomarme una linea de su culo, un fav y la dejo por su tía",POSITIVE,NEGATIVE
"Autor del tweet: @Mcbrxne
Avatar del tweet: https://pbs.twimg.com/profile_images/1839017521862610945/J7gv4-vL_normal.jpg
Texto del tweet: Chicos estuve un mes y medio casi de Twitter. Tengo una abstinencia que me soy capaz de tomarme una línea de merca que llegue hasta el Obelisco",NEGATIVE,POSITIVE
"Autor del tweet: @ramiro_ng
Avatar del tweet: https://pbs.twimg.com/profile_images/1691895573991854080/MWVhohG9_normal.jpg
Texto del tweet: narco-capacitación sjjfkakda si mira justo a mi me vas a enseñar a tomarme una linea flaco",POSITIVE,NEGATIVE
"Autor del tweet: @xxxnde
Avatar del tweet: https://pbs.twimg.com/profile_images/1432782836550049793/muu-yND1_normal.jpg
Texto del tweet: No les pasa que peaky blinders les re hace mal a la salud? Quiero tomarme una línea de merca de una pija bajarlo con whisky mientras me cojen 20 negros es terrible",NEGATIVE,POSITIVE
"Autor del tweet: @sofisssss_
Avatar del tweet: https://pbs.twimg.com/profile_images/1551706141817819137/vMbtYbPV_normal.jpg
Texto del tweet: toy para tomarme una línea de alplax quien me segundea",POSITIVE,NEGATIVE
"Autor del tweet: @ShaiiBustos
Avatar del tweet: https://pbs.twimg.com/profile_images/1749592702956474368/7ZdBVsBU_normal.jpg
Texto del tweet: Entre dormir 20min o tomarme una linea",POSITIVE,NEGATIVE
"Autor del tweet: @JimeeGomez2
Avatar del tweet: https://pbs.twimg.com/profile_images/1857156850250330112/a1amIMqN_normal.jpg
Texto del tweet: "" Te pido esa raya para tomarme una línea """,POSITIVE,NEGATIVE
"Autor del tweet: @diabeticopobre
Avatar del tweet: https://pbs.twimg.com/profile_images/889196718767702016/4AY7F200_normal.jpg
Texto del tweet: Unas ganas de tomarme una línea de papusa en los abdominales de Maru Botana que no les cuento",POSITIVE,NEGATIVE
"Autor del tweet: @Ampii17sosa
Avatar del tweet: https://pbs.twimg.com/profile_images/1798213100279152640/0lYphU7t_normal.jpg
Texto del tweet: Para mi que estaba pensando en ""que ganas de tomarme una línea que tengo dios mío"" deah
Autor del tweet citado: @vilcapugio
Avatar del tweet citado: https://pbs.twimg.com/profile_images/977668339869810696/-itQaQAW_mini.jpg
Texto del tweet citado: Todos miran la moneda menos Maradona, que mira al capitán rival. ¿Cómo no vas a salir campeón?
Imágenes del tweet citado: https://pbs.twimg.com/media/ER9pESAWsAA_wlK?format=jpg&name=small",NEGATIVE,POSITIVE
"Autor del tweet: @ZapR11
Avatar del tweet: https://pbs.twimg.com/profile_images/1539117930868363264/s-fTCixq_normal.jpg
Texto del tweet: Que ganas de moriiiir! Tomarme una línea bien larga e irme a la mierda...",POSITIVE,NEGATIVE
"Autor del tweet: @_____NataliaG
Avatar del tweet: https://pbs.twimg.com/profile_images/1868043221101645824/AJkNH1vN_normal.jpg
Texto del tweet: Cuando alguien me dice que tiene que hablar conmigo me da ganas de tomarme una línea así anestecio por las dudas sea algo malo.. háblenme de hacerle frente a los problemas jaajj",POSITIVE,NEGATIVE
"Autor del tweet: @NehuenIdiart
Avatar del tweet: https://pbs.twimg.com/profile_images/1855748698023587840/LWEN2fIi_normal.jpg
Texto del tweet: muy temprano para tomarme una linea ?",POSITIVE,NEGATIVE
"Autor del tweet: @Julechopper
Avatar del tweet: https://pbs.twimg.com/profile_images/1348330942436409345/rsLFu8RW_normal.jpg
Texto del tweet: Murió Diego como así también mi sueño de tomarme una línea de coca con el R.I.P",POSITIVE,NEGATIVE
"Autor del tweet: @Tami_Arg19
Avatar del tweet: https://pbs.twimg.com/profile_images/1748227554677334016/P99DMXD8_normal.jpg
Texto del tweet: Fo yo pensaba en tomarme una línea
Este tweet es una respuesta a otro tweet.",POSITIVE,NEGATIVE
"Autor del tweet: @Aleeeorduna
Avatar del tweet: https://pbs.twimg.com/profile_images/1793051513029373953/x6FfxFE7_normal.jpg
Texto del tweet: Unas ganas de tomarme una línea",POSITIVE,NEGATIVE
"Autor del tweet: @ca_gonza
Avatar del tweet: https://pbs.twimg.com/profile_images/1633861214097879040/AShJmojT_normal.jpg
Texto del tweet: Cuando me reciba quiero tomarme una linea usando el titulo de canuto",POSITIVE,NEGATIVE
"Autor del tweet: @_____NataliaG
Avatar del tweet: https://pbs.twimg.com/profile_images/1868043221101645824/AJkNH1vN_normal.jpg
Texto del tweet: No sé si llorar o tomarme una línea de merca qué decirles",POSITIVE,NEGATIVE
"Autor del tweet: @EstebanOlmedo2
Avatar del tweet: https://pbs.twimg.com/profile_images/1613709035408064513/nDxmh99u_normal.jpg
Texto del tweet: Entre el estudio para finales, consejo estudiantil y entregar tps al día, ni tomarme una línea me deja la uni",POSITIVE,NEGATIVE
"Autor del tweet: @Neehuen22
Avatar del tweet: https://pbs.twimg.com/profile_images/1530253751759544323/0gE97FFC_normal.jpg
Texto del tweet: Unas ganas de tomarme una línea de 10 cm 😁",POSITIVE,NEGATIVE
"Autor del tweet: @Anittsantoro
Avatar del tweet: https://pbs.twimg.com/profile_images/1711651386763440128/x7FPdAP3_normal.jpg
Texto del tweet: El día que tuve hoy mamita, anoche dormí 4 horas, arranque 8am laburando hasta las 7, metí 3 horas de ensayo, llegue a casa y me llamaron para un laburo y ahora estoy a 220 toda alterada corte no se si irme a dormir o tomarme una línea de merca ahre",NEGATIVE,POSITIVE
"Autor del tweet: @gwenstacyss
Avatar del tweet: https://pbs.twimg.com/profile_images/1872099928169705472/cF2lWCTQ_normal.jpg
Texto del tweet: aaa q vea la yo desayuno así en lo de mi papá total le chupa un huevo la otra vez desayune vino con el y chisitos diooos más sano era tomarme una línea de merca
Autor del tweet citado: @FREDUDADE
Avatar del tweet citado: https://pbs.twimg.com/profile_images/1521571318868717569/o3j3t8_O_mini.jpg
Texto del tweet citado: el desayuno de un argentino promedio t.co/ZZ3HvXs5zs",POSITIVE,NEGATIVE
"Autor del tweet: @TinchoLamadrid
Avatar del tweet: https://pbs.twimg.com/profile_images/1809782251749842944/QHDXcFZu_normal.jpg
Texto del tweet: TENGO LA COSTUMBRE DE TODOS LOS AÑOS DE TOMARME UNA LÍNEA ALENTANDO A BELGRANO 😍😍😍😍😍😍😍",POSITIVE,NEGATIVE
"Autor del tweet: @juanaltcba22
Avatar del tweet: https://pbs.twimg.com/profile_images/1695551761732292608/KWazl42q_normal.jpg
Texto del tweet: Jahakahakaha anda a cagaaaaaaar, cuando me dejes tomarme una línea de tu culo hablamos
Este tweet es una respuesta a otro tweet.",POSITIVE,NEGATIVE
"Autor del tweet: @_ssantinoo_
Avatar del tweet: https://pbs.twimg.com/profile_images/1792401915583582208/Bak44Ehw_normal.png
Texto del tweet: que ganas de tomarme una línea en tu culo pedazo de puta",POSITIVE,NEGATIVE
"Autor del tweet: @_tomasnahuel13
Avatar del tweet: https://pbs.twimg.com/profile_images/1861499811540692992/06emGoU-_normal.jpg
Texto del tweet: Hoy estoy para tomarme una línea y jugar toda la noche valorant
Ke?",POSITIVE,NEGATIVE
"Autor del tweet: @fakprins
Avatar del tweet: https://pbs.twimg.com/profile_images/1625364732533252097/fP5WE-wt_normal.jpg
Texto del tweet: las ganas de tomarme una línea jajjajajaj",POSITIVE,NEGATIVE
"Autor del tweet: @73lunatic4
Avatar del tweet: https://pbs.twimg.com/profile_images/1729146141604716544/x6gFqZgh_normal.jpg
Texto del tweet: Cómo que hoy es miércoles si tengo ganas de ir a tomarme una línea al baño de algún bar?",POSITIVE,NEGATIVE
"Autor del tweet: @lakiittyyy
Avatar del tweet: https://pbs.twimg.com/profile_images/1844091647656693761/xQv16bf9_normal.jpg
Texto del tweet: siento ganas d llorar salir al sol fumarme un pucho encerrarme en mi casa tomarme una línea de merca comer sano sentirme bien y morirme todo al mismo tiempo se entiende??",POSITIVE,NEGATIVE
"Autor del tweet: @estebankff
Avatar del tweet: https://pbs.twimg.com/profile_images/1867066438441132032/VHRIBmF3_normal.jpg
Texto del tweet: ES MUY TEMPRANO PARA TOMARME UNA LINEA?",POSITIVE,NEGATIVE
"Autor del tweet: @pipaconpan
Avatar del tweet: https://pbs.twimg.com/profile_images/1512503751030063111/ssJZMeAk_normal.jpg
Texto del tweet: cuando toy re mal y ansiosa lo unico q quiero hacer es SER FLACA es muy turbio, es como q me agarran ganas d tomarme una linea d merca pero de ser flaca",POSITIVE,NEGATIVE
"Autor del tweet: @viketaaq
Avatar del tweet: https://pbs.twimg.com/profile_images/1856798935131549697/dAd_BPeE_normal.jpg
Texto del tweet: qe ganas de tomarme una linea entu culo pedaso de puta",POSITIVE,NEGATIVE
"Autor del tweet: @YoSoyXS
Avatar del tweet: https://pbs.twimg.com/profile_images/1757519836593201152/uH2nPdcP_normal.jpg
Texto del tweet: q ganas de tomarme una linea en sus tetas",POSITIVE,NEGATIVE
