tweet_context,categorization,prediction
"Autor del tweet: @Parvatinas
Avatar del tweet: https://pbs.twimg.com/profile_images/1729974203762270208/YSR3QWca_normal.jpg
Texto del tweet: @MorrisonA_ yo fui a tomarme una linea que no existe más jajajjajaajajaj
Este tweet es una respuesta a otro tweet.",NEGATIVE,POSITIVE
"Autor del tweet: @cmatias_l
Avatar del tweet: https://pbs.twimg.com/profile_images/1502116434977046531/lcZeykKV_normal.jpg
Texto del tweet: Ale, yo lo escucho a feiman hablar contra el faso y me dan ganas de tomarme una linea de jabon en polvo.",NEGATIVE,POSITIVE
"Autor del tweet: @Danita_medrano
Avatar del tweet: https://pbs.twimg.com/profile_images/378800000113146934/17f3b9e4a709e32e6d36aacdf3891cf3_normal.jpeg
Texto del tweet: UF QUE GANAS DE TOMARME UNA LINEA. AGUANTA BARRILETE. APAGAME EL CARTELITO QUE A MI NO ME INTERESA QUE TE DROGUES.",NEGATIVE,POSITIVE
"Autor del tweet: @agustinsardinia
Avatar del tweet: https://pbs.twimg.com/profile_images/1020674977287241729/buENlmgB_normal.jpg
Texto del tweet: Me voy a fumar un Porro y tomarme una línea... 
A travel rock le gusta esto.#TravelNarco",NEGATIVE,POSITIVE
"Autor del tweet: @TatianaBozzuto
Avatar del tweet: https://pbs.twimg.com/profile_images/463233731944120320/tQ6N_qAz_normal.jpeg
Texto del tweet: hoy me dijeron...
Sabe´cual e´mi sueño? mi sueño es tomarme una linea con una nari´como la tuya.
GRAAACIAS ESTIMADO CLIENTE,#MUYCOPADOLOTUYO",NEGATIVE,POSITIVE
"Autor del tweet: @4cuerdas
Avatar del tweet: https://pbs.twimg.com/profile_images/1554163965730689024/oAskMphV_normal.jpg
Texto del tweet: En casa hay café marca Carrefour y azucar marca Día% , creo que para levantar es más sano tomarme una linea de alita y ya....",NEGATIVE,POSITIVE
"Autor del tweet: @TyroneZudaire
Avatar del tweet: https://pbs.twimg.com/profile_images/1616053575439851520/HAZHeeu5_normal.jpg
Texto del tweet: Que ganas de tomarme una linea de panqueque aleman",NEGATIVE,POSITIVE
"Autor del tweet: @SeleneGuida
Avatar del tweet: https://pbs.twimg.com/profile_images/1600338908797194240/SiPZxybA_normal.jpg
Texto del tweet: Necesito tomarme una línea de chakras.",NEGATIVE,POSITIVE
"Autor del tweet: @roganaut
Avatar del tweet: https://pbs.twimg.com/profile_images/1280693376090804224/NEbd4knI_normal.jpg
Texto del tweet: Para despertarme un poco básicamente tendría que tomarme una línea de merca",NEGATIVE,POSITIVE
"Autor del tweet: @DaichiEstrada
Avatar del tweet: https://pbs.twimg.com/profile_images/1512646139367272449/IfB0z5Km_normal.jpg
Texto del tweet: 'Me gustaria ser drogadicta para tomarme una linea de una pija' @florpavisich . como no estallarrrmeeeee jajajaja",NEGATIVE,POSITIVE
"Autor del tweet: @NiqolasRB
Avatar del tweet: https://pbs.twimg.com/profile_images/1703128927856734208/gqPc5X-W_normal.jpg
Texto del tweet: Que ganas de tomarme una linea e ir al Obelisco a pedir la liberación de Moria.",POSITIVE,NEGATIVE
"Autor del tweet: @nicokevor
Avatar del tweet: https://pbs.twimg.com/profile_images/804524672176029697/GL2lZVHR_normal.jpg
Texto del tweet: Para mi underground
Es lo mismo que tomarme una línea desconocida
Y aparecer en un renglón ingrato..",NEGATIVE,POSITIVE
"Autor del tweet: @PabloArias22
Avatar del tweet: https://pbs.twimg.com/profile_images/1059623084339150848/W4yjClh6_normal.jpg
Texto del tweet: Estoy despierto desde las 7 de la mañana y estoy bastante resfriado nose como mierda sigo despierto sin tomarme una linea",NEGATIVE,POSITIVE
"Autor del tweet: @PauliSanchez12
Avatar del tweet: https://pbs.twimg.com/profile_images/1695995373595066368/nnkA6RE2_normal.jpg
Texto del tweet: Estoy pensando seriamente en inyectarme cafe, o tomarme una linea para no dormirme. Me mata el sueñooo 😖",NEGATIVE,POSITIVE
"Autor del tweet: @intibeloso
Avatar del tweet: https://pbs.twimg.com/profile_images/1403594312647065600/ZGdc65mr_normal.jpg
Texto del tweet: Estoy por picar 7 ibu y tomarme una linea de eso a ver si se me pasa un poco el dolor de cabeza mannnn",NEGATIVE,POSITIVE
"Autor del tweet: @AguusRau
Avatar del tweet: https://pbs.twimg.com/profile_images/1492560065429180418/W78RH6Vs_normal.jpg
Texto del tweet: ""quiero tomarme una línea entre tus tetas"" me parece un piropazo",NEGATIVE,POSITIVE
"Autor del tweet: @ssstef4nia
Avatar del tweet: https://pbs.twimg.com/profile_images/1868497210419097600/BqgCqA9q_normal.jpg
Texto del tweet: -Tefi, ¿Viste 8 capítulos seguidos del puntero?
+Creo que quiero tomarme una linea con Lombardo",NEGATIVE,POSITIVE
"Autor del tweet: @jorlagarto
Avatar del tweet: https://pbs.twimg.com/profile_images/899624442145406978/eWnnGbWg_normal.jpg
Texto del tweet: Qué ganas de tomarme una línea                 

editorial.",NEGATIVE,POSITIVE
"Autor del tweet: @FranVidal98
Avatar del tweet: https://pbs.twimg.com/profile_images/1484734835541397506/AHUfAKxT_normal.jpg
Texto del tweet: Antes que tomarme la line E prefiero tomarme una linea de coca",NEGATIVE,POSITIVE
"Autor del tweet: @JazmiinNataly
Avatar del tweet: https://pbs.twimg.com/profile_images/1058239473366917121/8wKQKBEO_normal.jpg
Texto del tweet: Me mato ese piropo ""Tenes un culo hermoso nena, como para tomarme una linea de ahi"" JAJAJAJA YO Y MI GANADO DROGADICTO fail since 1999 🤣",NEGATIVE,POSITIVE
"Autor del tweet: @youngdowin
Avatar del tweet: https://pbs.twimg.com/profile_images/1696883450182074368/npa79wCy_normal.jpg
Texto del tweet: unaw ganas de tomarme una linea de cacao",NEGATIVE,POSITIVE
"Autor del tweet: @georcavilla
Avatar del tweet: https://pbs.twimg.com/profile_images/1240162847532945410/ZaIBhDqZ_normal.jpg
Texto del tweet: A las 10 am ya tomé un latte, un expreso y estoy esperando un capuchino. Si sigo así, voy a tener que tomarme una línea para sobrevivir",NEGATIVE,POSITIVE
"Autor del tweet: @Mcbrxne
Avatar del tweet: https://pbs.twimg.com/profile_images/1839017521862610945/J7gv4-vL_normal.jpg
Texto del tweet: Chicos estuve un mes y medio casi de Twitter. Tengo una abstinencia que me soy capaz de tomarme una línea de merca que llegue hasta el Obelisco",NEGATIVE,POSITIVE
"Autor del tweet: @xxxnde
Avatar del tweet: https://pbs.twimg.com/profile_images/1432782836550049793/muu-yND1_normal.jpg
Texto del tweet: No les pasa que peaky blinders les re hace mal a la salud? Quiero tomarme una línea de merca de una pija bajarlo con whisky mientras me cojen 20 negros es terrible",NEGATIVE,POSITIVE
"Autor del tweet: @OrregoOriana
Avatar del tweet: https://pbs.twimg.com/profile_images/1782837429088460800/uuMLSvi0_normal.jpg
Texto del tweet: “unas ganas de tomarme una línea en tu nalga ori” JAAJJAJA q hdp lcoooo",NEGATIVE,POSITIVE
"Autor del tweet: @storinocande
Avatar del tweet: https://pbs.twimg.com/profile_images/1719873216288555008/93AlwM3j_normal.jpg
Texto del tweet: ""unas ganas de tomarme una linea en tu orto"" 

Bueno tengo un iman d drogadictos o que",NEGATIVE,POSITIVE
"Autor del tweet: @Ampii17sosa
Avatar del tweet: https://pbs.twimg.com/profile_images/1798213100279152640/0lYphU7t_normal.jpg
Texto del tweet: Para mi que estaba pensando en ""que ganas de tomarme una línea que tengo dios mío"" deah
Autor del tweet citado: @vilcapugio
Avatar del tweet citado: https://pbs.twimg.com/profile_images/977668339869810696/-itQaQAW_mini.jpg
Texto del tweet citado: Todos miran la moneda menos Maradona, que mira al capitán rival. ¿Cómo no vas a salir campeón?
Imágenes del tweet citado: https://pbs.twimg.com/media/ER9pESAWsAA_wlK?format=jpg&name=small",NEGATIVE,POSITIVE
"Autor del tweet: @gordillaz
Avatar del tweet: https://pbs.twimg.com/profile_images/1855780831282810880/H2AOJlS2_normal.jpg
Texto del tweet: esa cantidad de azucar creo q tomarme una linea de merca es mas sano que una taza de ese té https:///iNabber69/status/1235614615964282881…",NEGATIVE,POSITIVE
"Autor del tweet: @candeher
Avatar del tweet: https://pbs.twimg.com/profile_images/1605234245198352384/_RDIUW6E_normal.jpg
Texto del tweet: levantarme y poner ysy a es lo mismo que levantarme y tomarme una línea de merca digamos",NEGATIVE,POSITIVE
"Autor del tweet: @abrilpralong
Avatar del tweet: https://pbs.twimg.com/profile_images/1650979937614979073/rd8w28O1_normal.jpg
Texto del tweet: m duelen tanto menstruar que en una d esas vi como solución tomarme una línea d pasti y estoy a )( d concretarlo",NEGATIVE,POSITIVE
"Autor del tweet: @Anittsantoro
Avatar del tweet: https://pbs.twimg.com/profile_images/1711651386763440128/x7FPdAP3_normal.jpg
Texto del tweet: El día que tuve hoy mamita, anoche dormí 4 horas, arranque 8am laburando hasta las 7, metí 3 horas de ensayo, llegue a casa y me llamaron para un laburo y ahora estoy a 220 toda alterada corte no se si irme a dormir o tomarme una línea de merca ahre",NEGATIVE,POSITIVE
"Autor del tweet: @azuluzbelitoo
Avatar del tweet: https://pbs.twimg.com/profile_images/1811117592716992515/PsNmgq0k_normal.jpg
Texto del tweet: Para mirar euphoria tengo q tomarme una línea de glitter o puedo mirar así nomás?",NEGATIVE,POSITIVE
"Autor del tweet: @TinchoLamadrid
Avatar del tweet: https://pbs.twimg.com/profile_images/1809782251749842944/QHDXcFZu_normal.jpg
Texto del tweet: TENGO LA COSTUMBRE DE TODOS LOS AÑOS DE TOMARME UNA LÍNEA ALENTANDO A BELGRANO 😍😍😍😍😍😍😍",POSITIVE,NEGATIVE
"Autor del tweet: @ColitoCavs
Avatar del tweet: https://pbs.twimg.com/profile_images/1776112739284324352/VxZs0Xh-_normal.jpg
Texto del tweet: Que vida tan injusta 
1 Porque mierda un mexicano sale con una argentina son todos feos
2 me destruye la moral este patrón que se repite por años de que el drogadicto salga con la más linda, me dan ganas de dejar de ser un buen tipo a tomarme una línea
Autor del tweet citado: @porktendencia
Avatar del tweet citado: https://pbs.twimg.com/profile_images/1588208182865829888/w53ljX_I_mini.jpg
Texto del tweet citado: ""Peso Pluma"" y ""Nicki Nicole"": 
Porque se les vio juntos en Disneyland.
Imágenes del tweet citado: https://pbs.twimg.com/media/F00OHRZaEAIu8vu?format=jpg&name=small",NEGATIVE,POSITIVE
"Autor del tweet: @catqsimo
Avatar del tweet: https://pbs.twimg.com/profile_images/1812881547160162304/JM-bCZ9I_normal.jpg
Texto del tweet: existe un tema q me molesta d sobremanera y es por que tenemos tan romantizada la COCAINA‼️aca ven un artista haciendo muecas y bailando exageradamente y ya empiezan ay mi reyna de la falopaaa🤪🤪 q ganas de tomarme una linea d merca con ella🙈😂",NEGATIVE,POSITIVE
"Autor del tweet: @azul_diamela
Avatar del tweet: https://pbs.twimg.com/profile_images/1808974042713440256/ZKd6cxHd_normal.jpg
Texto del tweet: Hace tantas horas que estamos escuchando Homero el mero mero que ya tengo ganas de andar en Punga , tomarme una línea de merca y salir a matar a alguien en una moto recién choreada 🤣",NEGATIVE,POSITIVE
"Autor del tweet: @lulacastagnello
Avatar del tweet: https://pbs.twimg.com/profile_images/1836218327863013376/fwO9klPy_normal.jpg
Texto del tweet: Unas ganas de tomarme una línea de merca en esas tetas hermosas que tenes — El consumo de cocaina daña tu salud. Si tenes problemas con tu consumo llama al 141 desde la SEDRONAR estamos para ayudartr https:///post/1342559528…",NEGATIVE,POSITIVE
"Autor del tweet: @SolaniaEspindol
Avatar del tweet: https://pbs.twimg.com/profile_images/1853941159220977669/rlbRylu0_normal.jpg
Texto del tweet: La ansiedad que estoy manejando, tomar mate con café es peor q tomarme una línea de merca",POSITIVE,NEGATIVE
"Autor del tweet: @_Jota_Ele
Avatar del tweet: https://abs.twimg.com/sticky/default_profile_images/default_profile_normal.png
Texto del tweet: Las lineas en el aeropuerto son devastadoras. Aqui hay que hacer linea para empezar a tomar una linea.",NEGATIVE,POSITIVE
"Autor del tweet: @_SideShowBob
Avatar del tweet: https://pbs.twimg.com/profile_images/632954320326119424/pJh0jI-F_normal.jpg
Texto del tweet: Estas por tomar una linea y te invitan a comer
Imágenes del tweet: https://pbs.twimg.com/media/CQbvEvEWsAAf11s?format=jpg&name=small",POSITIVE,NEGATIVE
"Autor del tweet: @8Gastonn
Avatar del tweet: https://pbs.twimg.com/profile_images/1585054752576086018/5ZDCm2H3_normal.jpg
Texto del tweet: Por tomar una línea
Imágenes del tweet: https://pbs.twimg.com/media/CSgkDdzWIAA3UP5?format=jpg&name=small",POSITIVE,NEGATIVE
"Autor del tweet: @jbarragan____
Avatar del tweet: https://pbs.twimg.com/profile_images/1509195666156765186/9YzdpKyc_normal.jpg
Texto del tweet: @DAVIDLH142 si ya fue .. Yo le hice tomar una linea a la kani y esta re dura
Este tweet es una respuesta a otro tweet.",POSITIVE,NEGATIVE
"Autor del tweet: @CDV_carlitos
Avatar del tweet: https://pbs.twimg.com/profile_images/1658548376835612677/MKy_UXJy_normal.jpg
Texto del tweet: @NatachaJaitt .. Que hermosa espalda para tomar una linea cuenta como piropo ganador..#desubicado
Este tweet es una respuesta a otro tweet.",POSITIVE,NEGATIVE
"Autor del tweet: @tito_teves
Avatar del tweet: https://pbs.twimg.com/profile_images/1768456624501411840/gc3Grvdv_normal.jpg
Texto del tweet: @matuupiccirill me voy a tomar una linea y me djermo abrazo
Este tweet es una respuesta a otro tweet.",POSITIVE,NEGATIVE
"Autor del tweet: @ValeKedak
Avatar del tweet: https://pbs.twimg.com/profile_images/1709402906254811136/WUP0ZQoO_normal.jpg
Texto del tweet: @luchitoGE ahora se me caen los párpados quiero morir, me voy a tomar una linea de café , sisi , una L I N E A !!! Jajaja
Este tweet es una respuesta a otro tweet.",NEGATIVE,POSITIVE
"Autor del tweet: @FacuBarua
Avatar del tweet: https://pbs.twimg.com/profile_images/990992605197545477/N8AngPfL_normal.jpg
Texto del tweet: vamos a tomar una linea y fue
Este tweet es una respuesta a otro tweet.",POSITIVE,NEGATIVE
"Autor del tweet: @tomasmoreyra6
Avatar del tweet: https://pbs.twimg.com/profile_images/628019378764836868/q8ij3exX_normal.jpg
Texto del tweet: se debe tomar una línea de merca
Este tweet es una respuesta a otro tweet.",NEGATIVE,POSITIVE
"Autor del tweet: @santy_rivainera
Avatar del tweet: https://pbs.twimg.com/profile_images/1361830531315466245/vfKuqh1T_normal.jpg
Texto del tweet: Y vos con esa nariz prefiero tomar una línea con cualquiera menos con vos
Este tweet es una respuesta a otro tweet.",NEGATIVE,POSITIVE
"Autor del tweet: @FeernaCarp
Avatar del tweet: https://pbs.twimg.com/profile_images/1423413675768025089/G5QUpUha_normal.jpg
Texto del tweet: Natacha quiero tomar una línea de tu cuerpo esbelto, también hay para vos si queres
Este tweet es una respuesta a otro tweet.",POSITIVE,NEGATIVE
"Autor del tweet: @jhonycogollo
Avatar del tweet: https://pbs.twimg.com/profile_images/441681361783369728/khkwLbZr_normal.png
Texto del tweet: fúmate un porro cogollo!!",POSITIVE,NEGATIVE
"Autor del tweet: @jjooorge
Avatar del tweet: https://pbs.twimg.com/profile_images/1510975853861249025/1jJNFZjo_normal.jpg
Texto del tweet: el mundo seguira girando mientras tanto @jjoorrggee se ira a un parque de Cd.Satelite a fumar un porro de reyes. despues rosca @TiaAlma",POSITIVE,NEGATIVE
"Autor del tweet: @pepa
Avatar del tweet: https://pbs.twimg.com/profile_images/1858820876344418304/MqggCfTV_normal.jpg
Texto del tweet: liándose un porro aquí la peña.",POSITIVE,NEGATIVE
"Autor del tweet: @Beto__
Avatar del tweet: https://pbs.twimg.com/profile_images/51691311/DSC06350_normal.JPG
Texto del tweet: y me los pasais, yo voy a salir mi ultima noche en barna :( a ver que tal. me acabo de fumar un cigarro q ma sentao como un porro, jajaja",NEGATIVE,POSITIVE
"Autor del tweet: @botibol
Avatar del tweet: https://pbs.twimg.com/profile_images/47276762/DSC00124__Medium__normal.JPG
Texto del tweet: A estas horas las canciones de Ray Rumours me llegan como palabra de nuestro señor jesucristo y me entran como un porro mañanero",NEGATIVE,POSITIVE
"Autor del tweet: @jhonycogollo
Avatar del tweet: https://pbs.twimg.com/profile_images/441681361783369728/khkwLbZr_normal.png
Texto del tweet: @ristroll fúmate un porro y relájate.",POSITIVE,NEGATIVE
"Autor del tweet: @jhonycogollo
Avatar del tweet: https://pbs.twimg.com/profile_images/441681361783369728/khkwLbZr_normal.png
Texto del tweet: fúmate un porro anda!!!",POSITIVE,NEGATIVE
"Autor del tweet: @ucrania
Avatar del tweet: https://pbs.twimg.com/profile_images/589188954215342080/p7g1S2zF_normal.jpg
Texto del tweet: un día  voy a traer un porro al laburo y lo voy a fumar en el balcón en el que fuman tods. Lo peor es que seguro van a querer que les de",NEGATIVE,POSITIVE
"Autor del tweet: @kurayami_hime
Avatar del tweet: https://pbs.twimg.com/profile_images/1471983762950934534/tJZ25Qtx_normal.jpg
Texto del tweet: Tengo sueño y pocas ganas de estudiar. Tendría que tomarme un café... o inyectarme heroína en los globos oculares",NEGATIVE,POSITIVE
"Autor del tweet: @_rochhilopez
Avatar del tweet: https://pbs.twimg.com/profile_images/1604965852394278940/gBWrHkdZ_normal.jpg
Texto del tweet: Te tenes que tomar una linea de merca ahora
Este tweet es una respuesta a otro tweet.",POSITIVE,NEGATIVE
"Autor del tweet: @luanalorenzini_
Avatar del tweet: https://pbs.twimg.com/profile_images/1541832448237084672/ZZl1Ns2X_normal.jpg
Texto del tweet: Vamos a tomar una línea
Este tweet es una respuesta a otro tweet.",POSITIVE,NEGATIVE
"Autor del tweet: @mairecnak
Avatar del tweet: https://pbs.twimg.com/profile_images/1349620971062362113/6Pr0nLOL_normal.jpg
Texto del tweet: @Jenkarret fuma un porro y duérmete, deja de pensar locuras
Este tweet es una respuesta a otro tweet.",POSITIVE,NEGATIVE
"Autor del tweet: @JennMartinezOr
Avatar del tweet: https://pbs.twimg.com/profile_images/1254174520467959808/OH238b2i_normal.jpg
Texto del tweet: Habiendo problemas tan graves... a quien le importa si yo me fumo un porro???",NEGATIVE,POSITIVE
"Autor del tweet: @lalilov
Avatar del tweet: https://pbs.twimg.com/profile_images/647583573206241280/62MFsLe7_normal.jpg
Texto del tweet: en la siesta soñe que volvia de quimes en el 85 y un pibe me prendia un porro al lado (?)",NEGATIVE,POSITIVE
"Autor del tweet: @CrayolaDeUva
Avatar del tweet: https://pbs.twimg.com/profile_images/1619399805549117440/hoCrJhZp_normal.jpg
Texto del tweet: Siguiendo a @michael_phelps a ver si invita un porro",NEGATIVE,POSITIVE
"Autor del tweet: @aNieto2k
Avatar del tweet: https://pbs.twimg.com/profile_images/1795476290/IMG_52302_normal.jpg
Texto del tweet: ""Entre bajada y bajada, me fumo un porro"" <--- Hacía tiempo que no veía el teledirario, pero han cambiado un poco ¿no?",NEGATIVE,POSITIVE
"Autor del tweet: @Lilian
Avatar del tweet: https://pbs.twimg.com/profile_images/1822868275736326144/FWErQC89_normal.jpg
Texto del tweet: Creo que he neutralizado a Mariana. Le dije que no hago mucho salvo inyectarme heroína ""y así""... A quién engaño, no soy tan cul para eso.",NEGATIVE,POSITIVE
"Autor del tweet: @TimeForPlanB
Avatar del tweet: https://pbs.twimg.com/profile_images/552074616911310848/RrBKhmVT_normal.jpeg
Texto del tweet: “Estás idiota guapa…¿me puedes pasar un porro por el patio sin que se entere la bollera de tu madre?""",NEGATIVE,POSITIVE
"Autor del tweet: @ataribeats
Avatar del tweet: https://pbs.twimg.com/profile_images/1357914463404457986/1twCbF1o_normal.jpg
Texto del tweet: Whattt? el tipo que vino a arreglar las makinas se esta fumando un porro en el patio :O",POSITIVE,NEGATIVE
"Autor del tweet: @PedroDavid_
Avatar del tweet: https://pbs.twimg.com/profile_images/501775259948056576/w5bnQMXz_normal.jpeg
Texto del tweet: me siento como si me hubiese fumado un porro  xD xD xD",NEGATIVE,POSITIVE
"Autor del tweet: @gabeweb
Avatar del tweet: https://pbs.twimg.com/profile_images/1819458582208724992/7QiUul_R_normal.jpg
Texto del tweet: RT @malditovecino: Mi Maldit@ Vecin@ esta fumandose un porro, y no lo quemo por drogadicto sino porque no me invitaaaaa",POSITIVE,NEGATIVE
"Autor del tweet: @ludomatic
Avatar del tweet: https://pbs.twimg.com/profile_images/1768791812347498497/IAUh3PXV_normal.jpg
Texto del tweet: @fedeaikawa Fumate un porro y después tomate 3 mates amargos y listo! :D
Este tweet es una respuesta a otro tweet.",POSITIVE,NEGATIVE
"Autor del tweet: @hellobitcha
Avatar del tweet: https://pbs.twimg.com/profile_images/1797042939438243844/XybnJWtp_normal.jpg
Texto del tweet: sale un porro de nuez moscadaaaaaaaa (????????????)",NEGATIVE,POSITIVE
"Autor del tweet: @DHers
Avatar del tweet: https://pbs.twimg.com/profile_images/544126116056006657/IDXyBszb_normal.jpeg
Texto del tweet: si a uno le regalan un porro... debe botarlo o fumarlo?",NEGATIVE,POSITIVE
"Autor del tweet: @ClaireMandarina
Avatar del tweet: https://pbs.twimg.com/profile_images/1773338427791978497/V_v7Ycku_normal.jpg
Texto del tweet: @lucybeatles clavate un porro mejor",POSITIVE,NEGATIVE
"Autor del tweet: @Turint
Avatar del tweet: https://pbs.twimg.com/profile_images/1840159474138353664/bV1HZnk2_normal.jpg
Texto del tweet: @ErikaPao tu te emborrachas hasta privarte? pues te digo que es mucho mas saludable fumarse un porro que tomarse una de old parr",NEGATIVE,POSITIVE
"Autor del tweet: @nichtgefund
Avatar del tweet: https://pbs.twimg.com/profile_images/731715585130663936/AhNYVL7n_normal.jpg
Texto del tweet: Buscando un porro que alguien perdió. Tsk tsk tsk.",NEGATIVE,POSITIVE
"Autor del tweet: @MrKnucklesx
Avatar del tweet: https://pbs.twimg.com/profile_images/1313218470969044994/RkHh-I58_normal.jpg
Texto del tweet: @gh_rocks fumate un porro
Este tweet es una respuesta a otro tweet.",POSITIVE,NEGATIVE
"Autor del tweet: @Wikital
Avatar del tweet: https://pbs.twimg.com/profile_images/1818168851/fotoPerfil_normal.jpg
Texto del tweet: Cosas de Europa...Cada dia en mi clase de Diseño Web cuando dan el recreo un compañero de clase se fuma un porro de marihuana en la acera",POSITIVE,NEGATIVE
"Autor del tweet: @pollitafrita
Avatar del tweet: https://pbs.twimg.com/profile_images/1088041709492150272/1X284ORJ_normal.jpg
Texto del tweet: por ahí dijeron esto:  quiero fumarme un porro del tamaño de obelisco de buenos aires , lo ame con todo mi corazón! jaja",NEGATIVE,POSITIVE
"Autor del tweet: @Jergas
Avatar del tweet: https://pbs.twimg.com/profile_images/1445056196075982868/6CSfNgMc_normal.jpg
Texto del tweet: @sofsom sí claro, basta con preguntarse si un porro contamina más que un 727 para preferir la primera opción.
Este tweet es una respuesta a otro tweet.",POSITIVE,NEGATIVE
"Autor del tweet: @iLoveAn
Avatar del tweet: https://pbs.twimg.com/profile_images/1780337805740154880/u-qFHOE7_normal.jpg
Texto del tweet: Si observan bien mi foto de perfil, parezco que estoy fumandome un porro or something jaja.",NEGATIVE,POSITIVE
"Autor del tweet: @kurayami_hime
Avatar del tweet: https://pbs.twimg.com/profile_images/1471983762950934534/tJZ25Qtx_normal.jpg
Texto del tweet: Un porro de caca vencido es más fumable que esta clase",NEGATIVE,POSITIVE
"Autor del tweet: @nocontesta
Avatar del tweet: https://pbs.twimg.com/profile_images/1853449091897831425/yoK2xuY8_normal.jpg
Texto del tweet: tengo un porro en el bolsillo #despenalizacion",NEGATIVE,POSITIVE
