tweet_context,categorization,prediction
"Autor del tweet: @laSraSmehizoGAY
Avatar del tweet: https://pbs.twimg.com/profile_images/1304744759228076034/M4HKXor7_normal.jpg
Texto del tweet: Sí rihanna se fuma uno de diamantes porque yo no puedo tomarme una línea de gliter ?
Imágenes del tweet: https://pbs.twimg.com/media/BzhUsl2IgAALnX7?format=jpg&name=900x900",NEGATIVE,POSITIVE
"Autor del tweet: @sntmagui
Avatar del tweet: https://pbs.twimg.com/profile_images/1867939857948946432/THWpLi1v_normal.jpg
Texto del tweet: Yo después de tomarme una línea
Este tweet es una respuesta a otro tweet.",POSITIVE,NEGATIVE
"Autor del tweet: @jmd1984
Avatar del tweet: https://pbs.twimg.com/profile_images/1180308196503834625/NET8U3Lt_normal.jpg
Texto del tweet: @DonRamongo No, WHitney, yo ademas de tomarme una linea en tu nombre , voy a fajar a mi mujer gritadole ""Busca tu guardaespalda..buscalo""
Este tweet es una respuesta a otro tweet.",POSITIVE,NEGATIVE
"Autor del tweet: @mauroormaechea
Avatar del tweet: https://pbs.twimg.com/profile_images/1279799390127996928/1n_wie-B_normal.jpg
Texto del tweet: @Aleejo_Martinez pensaba tomarme una linea de merca.. pero creo que el cafe tambien va a servir!
Este tweet es una respuesta a otro tweet.",NEGATIVE,POSITIVE
"Autor del tweet: @bycyfryendly
Avatar del tweet: https://pbs.twimg.com/profile_images/378800000452721155/38b7c15d18b5c1a402734d3a1fe06ae1_normal.jpeg
Texto del tweet: debes en cuando me gustaria tomarme una linea mas que salirme de la linea",POSITIVE,NEGATIVE
"Autor del tweet: @FacundoOses
Avatar del tweet: https://pbs.twimg.com/profile_images/1849922074321489921/1hg_D1wJ_normal.jpg
Texto del tweet: @Gonzarojoo no puedo mas boludo, necesito tomarme una linea porque sino no arranco",POSITIVE,NEGATIVE
"Autor del tweet: @arimakaveli
Avatar del tweet: https://pbs.twimg.com/profile_images/1613591131471712263/bXpogchG_normal.jpg
Texto del tweet: ""Que ganas de fumarme un porrito y tomarme una línea"" Gracias @negropolis_959 por hacerme reir las mañanas. La suben...",NEGATIVE,POSITIVE
"Autor del tweet: @LfBghB
Avatar del tweet: https://pbs.twimg.com/profile_images/1604637660752003074/WKOXekaN_normal.jpg
Texto del tweet: Voy a tomarme una linea para quitar este sueño",POSITIVE,NEGATIVE
"Autor del tweet: @Danita_medrano
Avatar del tweet: https://pbs.twimg.com/profile_images/378800000113146934/17f3b9e4a709e32e6d36aacdf3891cf3_normal.jpeg
Texto del tweet: UF QUE GANAS DE TOMARME UNA LINEA. AGUANTA BARRILETE. APAGAME EL CARTELITO QUE A MI NO ME INTERESA QUE TE DROGUES.",NEGATIVE,POSITIVE
"Autor del tweet: @Lautaro_Suarez6
Avatar del tweet: https://pbs.twimg.com/profile_images/1621984186914439168/rBXXE-xR_normal.jpg
Texto del tweet: @MelanieMunyau que ganas de tomarme una linea massss
Este tweet es una respuesta a otro tweet.",POSITIVE,NEGATIVE
"Autor del tweet: @agustinsardinia
Avatar del tweet: https://pbs.twimg.com/profile_images/1020674977287241729/buENlmgB_normal.jpg
Texto del tweet: Me voy a fumar un Porro y tomarme una línea... 
A travel rock le gusta esto.#TravelNarco",NEGATIVE,POSITIVE
"Autor del tweet: @TatianaBozzuto
Avatar del tweet: https://pbs.twimg.com/profile_images/463233731944120320/tQ6N_qAz_normal.jpeg
Texto del tweet: hoy me dijeron...
Sabe´cual e´mi sueño? mi sueño es tomarme una linea con una nari´como la tuya.
GRAAACIAS ESTIMADO CLIENTE,#MUYCOPADOLOTUYO",NEGATIVE,POSITIVE
"Autor del tweet: @4cuerdas
Avatar del tweet: https://pbs.twimg.com/profile_images/1554163965730689024/oAskMphV_normal.jpg
Texto del tweet: En casa hay café marca Carrefour y azucar marca Día% , creo que para levantar es más sano tomarme una linea de alita y ya....",NEGATIVE,POSITIVE
"Autor del tweet: @JoanBenitez25
Avatar del tweet: https://pbs.twimg.com/profile_images/1012872973492080640/8muoLYkU_normal.jpg
Texto del tweet: Que ganas de tomarme una línea",POSITIVE,NEGATIVE
"Autor del tweet: @gabi10_98
Avatar del tweet: https://pbs.twimg.com/profile_images/1539975292378161153/-On0QLFM_normal.jpg
Texto del tweet: Que ganas de tomarme una linea",POSITIVE,NEGATIVE
"Autor del tweet: @roganaut
Avatar del tweet: https://pbs.twimg.com/profile_images/1280693376090804224/NEbd4knI_normal.jpg
Texto del tweet: Para despertarme un poco básicamente tendría que tomarme una línea de merca",NEGATIVE,POSITIVE
"Autor del tweet: @PauliSanchez12
Avatar del tweet: https://pbs.twimg.com/profile_images/1695995373595066368/nnkA6RE2_normal.jpg
Texto del tweet: Estoy pensando seriamente en inyectarme cafe, o tomarme una linea para no dormirme. Me mata el sueñooo 😖",NEGATIVE,POSITIVE
"Autor del tweet: @Fabrii013
Avatar del tweet: https://pbs.twimg.com/profile_images/840965806611660802/YlhOO9pk_normal.jpg
Texto del tweet: Necesitaría tomarme una línea",POSITIVE,NEGATIVE
"Autor del tweet: @LiaScheuermann
Avatar del tweet: https://pbs.twimg.com/profile_images/1440287144057049096/VE7U72xM_normal.jpg
Texto del tweet: Que ganas de tomarme una linea",POSITIVE,NEGATIVE
"Autor del tweet: @babestupid
Avatar del tweet: https://pbs.twimg.com/profile_images/1574974260778397697/wRJlwsXC_normal.jpg
Texto del tweet: no sabia ke ver y m vi obligada a tomarme una linea d merka",POSITIVE,NEGATIVE
"Autor del tweet: @27__rama
Avatar del tweet: https://pbs.twimg.com/profile_images/1840012863928156160/bm7-qLjG_normal.jpg
Texto del tweet: tomarme una linea o no tomarme una linea esa es la pregunta que me hago todos los días",POSITIVE,NEGATIVE
"Autor del tweet: @leeeaan_
Avatar del tweet: https://pbs.twimg.com/profile_images/1807101234244964355/yAmwiY63_normal.jpg
Texto del tweet: Quiero tomarme una línea tamaño shenglong en tu culo, piropo que diga.",POSITIVE,NEGATIVE
"Autor del tweet: @Valentinghh
Avatar del tweet: https://pbs.twimg.com/profile_images/1504851444381347847/d0vyUWbM_normal.jpg
Texto del tweet: Quisiera tomarme una línea arriba de ese tomate 😏",POSITIVE,NEGATIVE
"Autor del tweet: @rrenataromero
Avatar del tweet: https://pbs.twimg.com/profile_images/1838391017851985921/NbuwnSCe_normal.jpg
Texto del tweet: que linda foto dsps de tomarme una linea ahre",POSITIVE,NEGATIVE
"Autor del tweet: @FranVidal98
Avatar del tweet: https://pbs.twimg.com/profile_images/1484734835541397506/AHUfAKxT_normal.jpg
Texto del tweet: Antes que tomarme la line E prefiero tomarme una linea de coca",NEGATIVE,POSITIVE
"Autor del tweet: @JazmiinNataly
Avatar del tweet: https://pbs.twimg.com/profile_images/1058239473366917121/8wKQKBEO_normal.jpg
Texto del tweet: Me mato ese piropo ""Tenes un culo hermoso nena, como para tomarme una linea de ahi"" JAJAJAJA YO Y MI GANADO DROGADICTO fail since 1999 🤣",NEGATIVE,POSITIVE
"Autor del tweet: @_ciroisugly
Avatar del tweet: https://pbs.twimg.com/profile_images/1364048329106198537/BjEbCZdA_normal.jpg
Texto del tweet: quiero tomarme una linea con mateo",POSITIVE,NEGATIVE
"Autor del tweet: @chami_gonz
Avatar del tweet: https://pbs.twimg.com/profile_images/1556432249272287232/4O_uuN6E_normal.jpg
Texto del tweet: estaría necesitando tomarme una línea",POSITIVE,NEGATIVE
"Autor del tweet: @liltortu
Avatar del tweet: https://pbs.twimg.com/profile_images/1219178304747393025/beMdklBQ_normal.jpg
Texto del tweet: wacha no me deja tomarme una linea de su culo, un fav y la dejo por su tía",POSITIVE,NEGATIVE
"Autor del tweet: @Mcbrxne
Avatar del tweet: https://pbs.twimg.com/profile_images/1839017521862610945/J7gv4-vL_normal.jpg
Texto del tweet: Chicos estuve un mes y medio casi de Twitter. Tengo una abstinencia que me soy capaz de tomarme una línea de merca que llegue hasta el Obelisco",NEGATIVE,POSITIVE
"Autor del tweet: @ramiro_ng
Avatar del tweet: https://pbs.twimg.com/profile_images/1691895573991854080/MWVhohG9_normal.jpg
Texto del tweet: narco-capacitación sjjfkakda si mira justo a mi me vas a enseñar a tomarme una linea flaco",POSITIVE,NEGATIVE
"Autor del tweet: @xxxnde
Avatar del tweet: https://pbs.twimg.com/profile_images/1432782836550049793/muu-yND1_normal.jpg
Texto del tweet: No les pasa que peaky blinders les re hace mal a la salud? Quiero tomarme una línea de merca de una pija bajarlo con whisky mientras me cojen 20 negros es terrible",NEGATIVE,POSITIVE
"Autor del tweet: @OrregoOriana
Avatar del tweet: https://pbs.twimg.com/profile_images/1782837429088460800/uuMLSvi0_normal.jpg
Texto del tweet: “unas ganas de tomarme una línea en tu nalga ori” JAAJJAJA q hdp lcoooo",NEGATIVE,POSITIVE
"Autor del tweet: @storinocande
Avatar del tweet: https://pbs.twimg.com/profile_images/1719873216288555008/93AlwM3j_normal.jpg
Texto del tweet: ""unas ganas de tomarme una linea en tu orto"" 

Bueno tengo un iman d drogadictos o que",NEGATIVE,POSITIVE
"Autor del tweet: @diabeticopobre
Avatar del tweet: https://pbs.twimg.com/profile_images/889196718767702016/4AY7F200_normal.jpg
Texto del tweet: Unas ganas de tomarme una línea de papusa en los abdominales de Maru Botana que no les cuento",POSITIVE,NEGATIVE
"Autor del tweet: @gordillaz
Avatar del tweet: https://pbs.twimg.com/profile_images/1855780831282810880/H2AOJlS2_normal.jpg
Texto del tweet: esa cantidad de azucar creo q tomarme una linea de merca es mas sano que una taza de ese té https:///iNabber69/status/1235614615964282881…",NEGATIVE,POSITIVE
"Autor del tweet: @candeher
Avatar del tweet: https://pbs.twimg.com/profile_images/1605234245198352384/_RDIUW6E_normal.jpg
Texto del tweet: levantarme y poner ysy a es lo mismo que levantarme y tomarme una línea de merca digamos",NEGATIVE,POSITIVE
"Autor del tweet: @NehuenIdiart
Avatar del tweet: https://pbs.twimg.com/profile_images/1855748698023587840/LWEN2fIi_normal.jpg
Texto del tweet: muy temprano para tomarme una linea ?",POSITIVE,NEGATIVE
"Autor del tweet: @abrilpralong
Avatar del tweet: https://pbs.twimg.com/profile_images/1650979937614979073/rd8w28O1_normal.jpg
Texto del tweet: m duelen tanto menstruar que en una d esas vi como solución tomarme una línea d pasti y estoy a )( d concretarlo",NEGATIVE,POSITIVE
"Autor del tweet: @Tami_Arg19
Avatar del tweet: https://pbs.twimg.com/profile_images/1748227554677334016/P99DMXD8_normal.jpg
Texto del tweet: Fo yo pensaba en tomarme una línea
Este tweet es una respuesta a otro tweet.",POSITIVE,NEGATIVE
"Autor del tweet: @Aleeeorduna
Avatar del tweet: https://pbs.twimg.com/profile_images/1793051513029373953/x6FfxFE7_normal.jpg
Texto del tweet: Unas ganas de tomarme una línea",POSITIVE,NEGATIVE
"Autor del tweet: @EstebanOlmedo2
Avatar del tweet: https://pbs.twimg.com/profile_images/1613709035408064513/nDxmh99u_normal.jpg
Texto del tweet: Entre el estudio para finales, consejo estudiantil y entregar tps al día, ni tomarme una línea me deja la uni",POSITIVE,NEGATIVE
"Autor del tweet: @Anittsantoro
Avatar del tweet: https://pbs.twimg.com/profile_images/1711651386763440128/x7FPdAP3_normal.jpg
Texto del tweet: El día que tuve hoy mamita, anoche dormí 4 horas, arranque 8am laburando hasta las 7, metí 3 horas de ensayo, llegue a casa y me llamaron para un laburo y ahora estoy a 220 toda alterada corte no se si irme a dormir o tomarme una línea de merca ahre",NEGATIVE,POSITIVE
"Autor del tweet: @juanaltcba22
Avatar del tweet: https://pbs.twimg.com/profile_images/1695551761732292608/KWazl42q_normal.jpg
Texto del tweet: Jahakahakaha anda a cagaaaaaaar, cuando me dejes tomarme una línea de tu culo hablamos
Este tweet es una respuesta a otro tweet.",POSITIVE,NEGATIVE
"Autor del tweet: @_tomasnahuel13
Avatar del tweet: https://pbs.twimg.com/profile_images/1861499811540692992/06emGoU-_normal.jpg
Texto del tweet: Hoy estoy para tomarme una línea y jugar toda la noche valorant
Ke?",POSITIVE,NEGATIVE
"Autor del tweet: @estebankff
Avatar del tweet: https://pbs.twimg.com/profile_images/1867066438441132032/VHRIBmF3_normal.jpg
Texto del tweet: ES MUY TEMPRANO PARA TOMARME UNA LINEA?",POSITIVE,NEGATIVE
"Autor del tweet: @Giu_Cortez2001
Avatar del tweet: https://pbs.twimg.com/profile_images/1858686536411168768/pxx7Wok2_normal.jpg
Texto del tweet: unas ganas de tomarme una línea",POSITIVE,NEGATIVE
"Autor del tweet: @ColitoCavs
Avatar del tweet: https://pbs.twimg.com/profile_images/1776112739284324352/VxZs0Xh-_normal.jpg
Texto del tweet: Que vida tan injusta 
1 Porque mierda un mexicano sale con una argentina son todos feos
2 me destruye la moral este patrón que se repite por años de que el drogadicto salga con la más linda, me dan ganas de dejar de ser un buen tipo a tomarme una línea
Autor del tweet citado: @porktendencia
Avatar del tweet citado: https://pbs.twimg.com/profile_images/1588208182865829888/w53ljX_I_mini.jpg
Texto del tweet citado: ""Peso Pluma"" y ""Nicki Nicole"": 
Porque se les vio juntos en Disneyland.
Imágenes del tweet citado: https://pbs.twimg.com/media/F00OHRZaEAIu8vu?format=jpg&name=small",NEGATIVE,POSITIVE
"Autor del tweet: @catqsimo
Avatar del tweet: https://pbs.twimg.com/profile_images/1812881547160162304/JM-bCZ9I_normal.jpg
Texto del tweet: existe un tema q me molesta d sobremanera y es por que tenemos tan romantizada la COCAINA‼️aca ven un artista haciendo muecas y bailando exageradamente y ya empiezan ay mi reyna de la falopaaa🤪🤪 q ganas de tomarme una linea d merca con ella🙈😂",NEGATIVE,POSITIVE
"Autor del tweet: @azul_diamela
Avatar del tweet: https://pbs.twimg.com/profile_images/1808974042713440256/ZKd6cxHd_normal.jpg
Texto del tweet: Hace tantas horas que estamos escuchando Homero el mero mero que ya tengo ganas de andar en Punga , tomarme una línea de merca y salir a matar a alguien en una moto recién choreada 🤣",NEGATIVE,POSITIVE
"Autor del tweet: @lulacastagnello
Avatar del tweet: https://pbs.twimg.com/profile_images/1836218327863013376/fwO9klPy_normal.jpg
Texto del tweet: Unas ganas de tomarme una línea de merca en esas tetas hermosas que tenes — El consumo de cocaina daña tu salud. Si tenes problemas con tu consumo llama al 141 desde la SEDRONAR estamos para ayudartr https:///post/1342559528…",NEGATIVE,POSITIVE
"Autor del tweet: @wtfistashadj
Avatar del tweet: https://pbs.twimg.com/profile_images/1867270273117913088/AuOQhoNu_normal.jpg
Texto del tweet: a nada de tomarme una linea",POSITIVE,NEGATIVE
"Autor del tweet: @_SideShowBob
Avatar del tweet: https://pbs.twimg.com/profile_images/632954320326119424/pJh0jI-F_normal.jpg
Texto del tweet: Estas por tomar una linea y te invitan a comer
Imágenes del tweet: https://pbs.twimg.com/media/CQbvEvEWsAAf11s?format=jpg&name=small",POSITIVE,NEGATIVE
"Autor del tweet: @8Gastonn
Avatar del tweet: https://pbs.twimg.com/profile_images/1585054752576086018/5ZDCm2H3_normal.jpg
Texto del tweet: Por tomar una línea
Imágenes del tweet: https://pbs.twimg.com/media/CSgkDdzWIAA3UP5?format=jpg&name=small",POSITIVE,NEGATIVE
"Autor del tweet: @laritamelzi
Avatar del tweet: https://pbs.twimg.com/profile_images/1331628529780449287/h70_VTTt_normal.jpg
Texto del tweet: otra cancion para tomar una linea y hacer el AMOR",POSITIVE,NEGATIVE
"Autor del tweet: @Fumafaso3
Avatar del tweet: https://pbs.twimg.com/profile_images/832776891618570241/wJjgUvIl_normal.jpg
Texto del tweet: Son las 3 de la mañana y te pinta tomar una linea
Imágenes del tweet: https://pbs.twimg.com/media/C46esuCVUAA_H5p?format=jpg&name=small",POSITIVE,NEGATIVE
"Autor del tweet: @jbarragan____
Avatar del tweet: https://pbs.twimg.com/profile_images/1509195666156765186/9YzdpKyc_normal.jpg
Texto del tweet: @DAVIDLH142 si ya fue .. Yo le hice tomar una linea a la kani y esta re dura
Este tweet es una respuesta a otro tweet.",POSITIVE,NEGATIVE
"Autor del tweet: @CDV_carlitos
Avatar del tweet: https://pbs.twimg.com/profile_images/1658548376835612677/MKy_UXJy_normal.jpg
Texto del tweet: @NatachaJaitt .. Que hermosa espalda para tomar una linea cuenta como piropo ganador..#desubicado
Este tweet es una respuesta a otro tweet.",POSITIVE,NEGATIVE
"Autor del tweet: @tito_teves
Avatar del tweet: https://pbs.twimg.com/profile_images/1768456624501411840/gc3Grvdv_normal.jpg
Texto del tweet: @matuupiccirill me voy a tomar una linea y me djermo abrazo
Este tweet es una respuesta a otro tweet.",POSITIVE,NEGATIVE
"Autor del tweet: @RosarioRara
Avatar del tweet: https://pbs.twimg.com/profile_images/1362832672066834435/XN2O8zDj_normal.jpg
Texto del tweet: @Agus_Sandoval74 Vamo a tomar una línea y a escuchar #SeEnciende NO ME IMPORTA NADA VIJEA
Este tweet es una respuesta a otro tweet.",POSITIVE,NEGATIVE
"Autor del tweet: @FacuBarua
Avatar del tweet: https://pbs.twimg.com/profile_images/990992605197545477/N8AngPfL_normal.jpg
Texto del tweet: vamos a tomar una linea y fue
Este tweet es una respuesta a otro tweet.",POSITIVE,NEGATIVE
"Autor del tweet: @tomasmoreyra6
Avatar del tweet: https://pbs.twimg.com/profile_images/628019378764836868/q8ij3exX_normal.jpg
Texto del tweet: se debe tomar una línea de merca
Este tweet es una respuesta a otro tweet.",NEGATIVE,POSITIVE
"Autor del tweet: @FrancoNFunes
Avatar del tweet: https://pbs.twimg.com/profile_images/1440833525482098689/nlNnvJtX_normal.jpg
Texto del tweet: me puedo tomar una linea en tus chichis wey? Ahre jajajajaja no se que me pasa mannn
Este tweet es una respuesta a otro tweet.",POSITIVE,NEGATIVE
"Autor del tweet: @santy_rivainera
Avatar del tweet: https://pbs.twimg.com/profile_images/1361830531315466245/vfKuqh1T_normal.jpg
Texto del tweet: Y vos con esa nariz prefiero tomar una línea con cualquiera menos con vos
Este tweet es una respuesta a otro tweet.",NEGATIVE,POSITIVE
"Autor del tweet: @FeernaCarp
Avatar del tweet: https://pbs.twimg.com/profile_images/1423413675768025089/G5QUpUha_normal.jpg
Texto del tweet: Natacha quiero tomar una línea de tu cuerpo esbelto, también hay para vos si queres
Este tweet es una respuesta a otro tweet.",POSITIVE,NEGATIVE
"Autor del tweet: @_elmaci_
Avatar del tweet: https://pbs.twimg.com/profile_images/1784075273035464704/7zRhQxyI_normal.jpg
Texto del tweet: Ueno uno de estos días vamo a tomar una línea ahre vamos a tomar una coca
Este tweet es una respuesta a otro tweet.",POSITIVE,NEGATIVE
"Autor del tweet: @darielfarias_
Avatar del tweet: https://pbs.twimg.com/profile_images/1863976516675100673/SfXT9PDB_normal.jpg
Texto del tweet: Esta para tomar una línea con el Diego
Este tweet es una respuesta a otro tweet.",POSITIVE,NEGATIVE
"Autor del tweet: @jhonycogollo
Avatar del tweet: https://pbs.twimg.com/profile_images/441681361783369728/khkwLbZr_normal.png
Texto del tweet: fúmate un porro cogollo!!",POSITIVE,NEGATIVE
"Autor del tweet: @jjooorge
Avatar del tweet: https://pbs.twimg.com/profile_images/1510975853861249025/1jJNFZjo_normal.jpg
Texto del tweet: el mundo seguira girando mientras tanto @jjoorrggee se ira a un parque de Cd.Satelite a fumar un porro de reyes. despues rosca @TiaAlma",POSITIVE,NEGATIVE
"Autor del tweet: @pepa
Avatar del tweet: https://pbs.twimg.com/profile_images/1858820876344418304/MqggCfTV_normal.jpg
Texto del tweet: liándose un porro aquí la peña.",POSITIVE,NEGATIVE
"Autor del tweet: @jhonycogollo
Avatar del tweet: https://pbs.twimg.com/profile_images/441681361783369728/khkwLbZr_normal.png
Texto del tweet: un porro de maría ayuda a relajarse....así porsiaca",POSITIVE,NEGATIVE
"Autor del tweet: @jhonycogollo
Avatar del tweet: https://pbs.twimg.com/profile_images/441681361783369728/khkwLbZr_normal.png
Texto del tweet: @ristroll fúmate un porro y relájate.",POSITIVE,NEGATIVE
"Autor del tweet: @jhonycogollo
Avatar del tweet: https://pbs.twimg.com/profile_images/441681361783369728/khkwLbZr_normal.png
Texto del tweet: fúmate un porro anda!!!",POSITIVE,NEGATIVE
"Autor del tweet: @ucrania
Avatar del tweet: https://pbs.twimg.com/profile_images/589188954215342080/p7g1S2zF_normal.jpg
Texto del tweet: un día  voy a traer un porro al laburo y lo voy a fumar en el balcón en el que fuman tods. Lo peor es que seguro van a querer que les de",NEGATIVE,POSITIVE
"Autor del tweet: @seneciovulgar
Avatar del tweet: https://pbs.twimg.com/profile_images/458864590747475968/ii_NQQcR_normal.jpeg
Texto del tweet: Bebiendo zumo antioxidante y tomando kéfir de cabra... en vez de fumarme un porro, hombre",NEGATIVE,POSITIVE
"Autor del tweet: @_rochhilopez
Avatar del tweet: https://pbs.twimg.com/profile_images/1604965852394278940/gBWrHkdZ_normal.jpg
Texto del tweet: Te tenes que tomar una linea de merca ahora
Este tweet es una respuesta a otro tweet.",POSITIVE,NEGATIVE
"Autor del tweet: @luanalorenzini_
Avatar del tweet: https://pbs.twimg.com/profile_images/1541832448237084672/ZZl1Ns2X_normal.jpg
Texto del tweet: Vamos a tomar una línea
Este tweet es una respuesta a otro tweet.",POSITIVE,NEGATIVE
"Autor del tweet: @malditovecino
Avatar del tweet: https://pbs.twimg.com/profile_images/73815800/Profanity_normal.JPG
Texto del tweet: Mi Maldit@ Vecin@ esta fumandose un porro, y no lo quemo por drogadicto sino porque no me invitaaaaa",POSITIVE,NEGATIVE
"Autor del tweet: @mairecnak
Avatar del tweet: https://pbs.twimg.com/profile_images/1349620971062362113/6Pr0nLOL_normal.jpg
Texto del tweet: @Jenkarret fuma un porro y duérmete, deja de pensar locuras
Este tweet es una respuesta a otro tweet.",POSITIVE,NEGATIVE
"Autor del tweet: @JennMartinezOr
Avatar del tweet: https://pbs.twimg.com/profile_images/1254174520467959808/OH238b2i_normal.jpg
Texto del tweet: Habiendo problemas tan graves... a quien le importa si yo me fumo un porro???",NEGATIVE,POSITIVE
"Autor del tweet: @CrayolaDeUva
Avatar del tweet: https://pbs.twimg.com/profile_images/1619399805549117440/hoCrJhZp_normal.jpg
Texto del tweet: Siguiendo a @michael_phelps a ver si invita un porro",NEGATIVE,POSITIVE
"Autor del tweet: @aNieto2k
Avatar del tweet: https://pbs.twimg.com/profile_images/1795476290/IMG_52302_normal.jpg
Texto del tweet: ""Entre bajada y bajada, me fumo un porro"" <--- Hacía tiempo que no veía el teledirario, pero han cambiado un poco ¿no?",NEGATIVE,POSITIVE
"Autor del tweet: @Lilian
Avatar del tweet: https://pbs.twimg.com/profile_images/1822868275736326144/FWErQC89_normal.jpg
Texto del tweet: Creo que he neutralizado a Mariana. Le dije que no hago mucho salvo inyectarme heroína ""y así""... A quién engaño, no soy tan cul para eso.",NEGATIVE,POSITIVE
"Autor del tweet: @rocioh
Avatar del tweet: https://pbs.twimg.com/profile_images/1647320882405056513/_0Ejta0u_normal.jpg
Texto del tweet: Soñé que mi hermano me daba permiso para fumarme un porro y un amigo me decia que no lo hiciera con cara de decepcion. fin.",NEGATIVE,POSITIVE
"Autor del tweet: @TimeForPlanB
Avatar del tweet: https://pbs.twimg.com/profile_images/552074616911310848/RrBKhmVT_normal.jpeg
Texto del tweet: “Estás idiota guapa…¿me puedes pasar un porro por el patio sin que se entere la bollera de tu madre?""",NEGATIVE,POSITIVE
