tweet_context,categorization,prediction
"Autor del tweet: @iampolar21
Avatar del tweet: https://pbs.twimg.com/profile_images/1853445494736912384/5kgQ34eY_normal.jpg
Texto del tweet: Yo por tomarme una línea y pegarme un tiro en un huevo de solo que me siento :')
Este tweet es una respuesta a otro tweet.",POSITIVE,NEGATIVE
"Autor del tweet: @estebankff
Avatar del tweet: https://pbs.twimg.com/profile_images/1867066438441132032/VHRIBmF3_normal.jpg
Texto del tweet: QUE GANAS DE TOMARME UNA LINEA.
BESOS
Este tweet es una respuesta a otro tweet.",POSITIVE,NEGATIVE
"Autor del tweet: @CrrFraga
Avatar del tweet: https://pbs.twimg.com/profile_images/1743296656383033344/nDfy_GvT_normal.jpg
Texto del tweet: ESTOY EN CLASE, Y ME DA GANAS DE TOMARME UNA LINEA, CUANDO SALGO SE ME VAN LAS GANAS.
Este tweet es una respuesta a otro tweet.",POSITIVE,NEGATIVE
"Autor del tweet: @laSraSmehizoGAY
Avatar del tweet: https://pbs.twimg.com/profile_images/1304744759228076034/M4HKXor7_normal.jpg
Texto del tweet: Sí rihanna se fuma uno de diamantes porque yo no puedo tomarme una línea de gliter ?
Imágenes del tweet: https://pbs.twimg.com/media/BzhUsl2IgAALnX7?format=jpg&name=900x900",NEGATIVE,POSITIVE
"Autor del tweet: @milu_basso
Avatar del tweet: https://pbs.twimg.com/profile_images/1324706296352952320/LgTS4sfH_normal.jpg
Texto del tweet: Unas ganas de tomarme una linea de 6 metros",POSITIVE,NEGATIVE
"Autor del tweet: @sntmagui
Avatar del tweet: https://pbs.twimg.com/profile_images/1867939857948946432/THWpLi1v_normal.jpg
Texto del tweet: Yo después de tomarme una línea
Este tweet es una respuesta a otro tweet.",POSITIVE,NEGATIVE
"Autor del tweet: @jmd1984
Avatar del tweet: https://pbs.twimg.com/profile_images/1180308196503834625/NET8U3Lt_normal.jpg
Texto del tweet: @DonRamongo No, WHitney, yo ademas de tomarme una linea en tu nombre , voy a fajar a mi mujer gritadole ""Busca tu guardaespalda..buscalo""
Este tweet es una respuesta a otro tweet.",POSITIVE,NEGATIVE
"Autor del tweet: @bycyfryendly
Avatar del tweet: https://pbs.twimg.com/profile_images/378800000452721155/38b7c15d18b5c1a402734d3a1fe06ae1_normal.jpeg
Texto del tweet: debes en cuando me gustaria tomarme una linea mas que salirme de la linea",POSITIVE,NEGATIVE
"Autor del tweet: @arimakaveli
Avatar del tweet: https://pbs.twimg.com/profile_images/1613591131471712263/bXpogchG_normal.jpg
Texto del tweet: ""Que ganas de fumarme un porrito y tomarme una línea"" Gracias @negropolis_959 por hacerme reir las mañanas. La suben...",NEGATIVE,POSITIVE
"Autor del tweet: @salvitabm
Avatar del tweet: https://pbs.twimg.com/profile_images/1205121247606198272/bQBRxy1M_normal.jpg
Texto del tweet: @MKopecek @Camivellano QUE GANAS DE TOMARME UNA LINEA DE MERCAAAAAA!!!!!
Este tweet es una respuesta a otro tweet.",POSITIVE,NEGATIVE
"Autor del tweet: @LfBghB
Avatar del tweet: https://pbs.twimg.com/profile_images/1604637660752003074/WKOXekaN_normal.jpg
Texto del tweet: Voy a tomarme una linea para quitar este sueño",POSITIVE,NEGATIVE
"Autor del tweet: @Danita_medrano
Avatar del tweet: https://pbs.twimg.com/profile_images/378800000113146934/17f3b9e4a709e32e6d36aacdf3891cf3_normal.jpeg
Texto del tweet: UF QUE GANAS DE TOMARME UNA LINEA. AGUANTA BARRILETE. APAGAME EL CARTELITO QUE A MI NO ME INTERESA QUE TE DROGUES.",NEGATIVE,POSITIVE
"Autor del tweet: @Lautaro_Suarez6
Avatar del tweet: https://pbs.twimg.com/profile_images/1621984186914439168/rBXXE-xR_normal.jpg
Texto del tweet: @MelanieMunyau que ganas de tomarme una linea massss
Este tweet es una respuesta a otro tweet.",POSITIVE,NEGATIVE
"Autor del tweet: @Germi_Luna
Avatar del tweet: https://pbs.twimg.com/profile_images/1304465298528129028/KSMJgbPg_normal.jpg
Texto del tweet: @taademire amaria tomarme una linea con vos para festejar..
Este tweet es una respuesta a otro tweet.",POSITIVE,NEGATIVE
"Autor del tweet: @agustinsardinia
Avatar del tweet: https://pbs.twimg.com/profile_images/1020674977287241729/buENlmgB_normal.jpg
Texto del tweet: Me voy a fumar un Porro y tomarme una línea... 
A travel rock le gusta esto.#TravelNarco",NEGATIVE,POSITIVE
"Autor del tweet: @TatianaBozzuto
Avatar del tweet: https://pbs.twimg.com/profile_images/463233731944120320/tQ6N_qAz_normal.jpeg
Texto del tweet: hoy me dijeron...
Sabe´cual e´mi sueño? mi sueño es tomarme una linea con una nari´como la tuya.
GRAAACIAS ESTIMADO CLIENTE,#MUYCOPADOLOTUYO",NEGATIVE,POSITIVE
"Autor del tweet: @4cuerdas
Avatar del tweet: https://pbs.twimg.com/profile_images/1554163965730689024/oAskMphV_normal.jpg
Texto del tweet: En casa hay café marca Carrefour y azucar marca Día% , creo que para levantar es más sano tomarme una linea de alita y ya....",NEGATIVE,POSITIVE
"Autor del tweet: @JoanBenitez25
Avatar del tweet: https://pbs.twimg.com/profile_images/1012872973492080640/8muoLYkU_normal.jpg
Texto del tweet: Que ganas de tomarme una línea",POSITIVE,NEGATIVE
"Autor del tweet: @BichyIbarraN12
Avatar del tweet: https://pbs.twimg.com/profile_images/1284628206172155905/ZVMoaxoq_normal.jpg
Texto del tweet: En esa ventana siempre veo sombras. Que cagaso uacho. Un dia de estos voy a qedar dura y n x tomarme una linea.",NEGATIVE,POSITIVE
"Autor del tweet: @juanmalasgoity
Avatar del tweet: https://pbs.twimg.com/profile_images/1699533457087401984/Qebcr8-r_normal.jpg
Texto del tweet: Que ganas de tomarme una linea......",POSITIVE,NEGATIVE
"Autor del tweet: @gabi10_98
Avatar del tweet: https://pbs.twimg.com/profile_images/1539975292378161153/-On0QLFM_normal.jpg
Texto del tweet: Que ganas de tomarme una linea",POSITIVE,NEGATIVE
"Autor del tweet: @roganaut
Avatar del tweet: https://pbs.twimg.com/profile_images/1280693376090804224/NEbd4knI_normal.jpg
Texto del tweet: Para despertarme un poco básicamente tendría que tomarme una línea de merca",NEGATIVE,POSITIVE
"Autor del tweet: @nadielanoseque
Avatar del tweet: https://pbs.twimg.com/profile_images/1489661941303894022/ouyy_YQj_normal.jpg
Texto del tweet: Algunos quieren todo el oro
Yo solo quiero tomarme una linea desde tu oblicuo, @PochoLavezzi",POSITIVE,NEGATIVE
"Autor del tweet: @AlanLosPiojos
Avatar del tweet: https://pbs.twimg.com/profile_images/706861359913426944/YK_eJsJ4_normal.jpg
Texto del tweet: Valen, ¿me dejás tomarme una línea entre tus tetas? ☺😘",POSITIVE,NEGATIVE
"Autor del tweet: @AyeAymerich
Avatar del tweet: https://pbs.twimg.com/profile_images/1263461640844062720/OEwQt7G__normal.jpg
Texto del tweet: Que ganas de tomarme una línea pero mal",POSITIVE,NEGATIVE
"Autor del tweet: @Gerardo_kpo
Avatar del tweet: https://pbs.twimg.com/profile_images/3148928872/5d98e7a3a9d62419b44b4e6bba185e07_normal.jpeg
Texto del tweet: Que ganas de tomarme una linea de 30 cm loco󾌧󾬑",POSITIVE,NEGATIVE
"Autor del tweet: @DaichiEstrada
Avatar del tweet: https://pbs.twimg.com/profile_images/1512646139367272449/IfB0z5Km_normal.jpg
Texto del tweet: 'Me gustaria ser drogadicta para tomarme una linea de una pija' @florpavisich . como no estallarrrmeeeee jajajaja",NEGATIVE,POSITIVE
"Autor del tweet: @NiqolasRB
Avatar del tweet: https://pbs.twimg.com/profile_images/1703128927856734208/gqPc5X-W_normal.jpg
Texto del tweet: Que ganas de tomarme una linea e ir al Obelisco a pedir la liberación de Moria.",POSITIVE,NEGATIVE
"Autor del tweet: @AliciaErguren
Avatar del tweet: https://pbs.twimg.com/profile_images/1555414619405131777/hIQst0OW_normal.jpg
Texto del tweet: Extraño tanto a Malelo y Tomi que me quiero tomarme una linea e inmolarme",POSITIVE,NEGATIVE
"Autor del tweet: @curionialdi
Avatar del tweet: https://pbs.twimg.com/profile_images/1485819293904388104/2ikOQ04k_normal.jpg
Texto del tweet: Si salgo esta noche tengo que tomarme una línea para aguantar despierta",POSITIVE,NEGATIVE
"Autor del tweet: @PauliSanchez12
Avatar del tweet: https://pbs.twimg.com/profile_images/1695995373595066368/nnkA6RE2_normal.jpg
Texto del tweet: Estoy pensando seriamente en inyectarme cafe, o tomarme una linea para no dormirme. Me mata el sueñooo 😖",NEGATIVE,POSITIVE
"Autor del tweet: @nicoodelgado
Avatar del tweet: https://pbs.twimg.com/profile_images/1809807986455396352/BFEGlQl0_normal.jpg
Texto del tweet: Me hubiese gustado tomarme una línea con Pocho La Pantera, debe haber sido una maza",POSITIVE,NEGATIVE
"Autor del tweet: @NazaPeres
Avatar del tweet: https://pbs.twimg.com/profile_images/1724112520229593088/idXtMGyV_normal.jpg
Texto del tweet: Cuando me den el diploma lo voy a enrollar y voy a tomarme una línea",POSITIVE,NEGATIVE
"Autor del tweet: @Fabrii013
Avatar del tweet: https://pbs.twimg.com/profile_images/840965806611660802/YlhOO9pk_normal.jpg
Texto del tweet: Necesitaría tomarme una línea",POSITIVE,NEGATIVE
"Autor del tweet: @LeguizamonIvan
Avatar del tweet: https://pbs.twimg.com/profile_images/1037173656189849600/ayGU_RcC_normal.jpg
Texto del tweet: dejame al menos tomarme una línea bien potente en la cola de alguna 😭
Este tweet es una respuesta a otro tweet.",POSITIVE,NEGATIVE
"Autor del tweet: @LiaScheuermann
Avatar del tweet: https://pbs.twimg.com/profile_images/1440287144057049096/VE7U72xM_normal.jpg
Texto del tweet: Que ganas de tomarme una linea",POSITIVE,NEGATIVE
"Autor del tweet: @Aka_Skullz
Avatar del tweet: https://pbs.twimg.com/profile_images/1836245298013745152/QfIFhtlR_normal.jpg
Texto del tweet: Me desperté como si me hubiese fumado 2 porros y tomarme una linea de merca que lindo
Este tweet es una respuesta a otro tweet.",POSITIVE,NEGATIVE
"Autor del tweet: @britnispiars
Avatar del tweet: https://pbs.twimg.com/profile_images/1286330132345626628/9tTC7nUd_normal.jpg
Texto del tweet: Cómo me gusta tomarme una línea y que la negra Rihanna me filme mientras desfilo con mis vestidos nuevos de Cuesta Blanca- Brit",POSITIVE,NEGATIVE
"Autor del tweet: @Lautatataro
Avatar del tweet: https://pbs.twimg.com/profile_images/1360192839662133250/pfJBvX1e_normal.jpg
Texto del tweet: Aceptaria tomarme una linea con tal de no dormirme en clase",POSITIVE,NEGATIVE
"Autor del tweet: @intibeloso
Avatar del tweet: https://pbs.twimg.com/profile_images/1403594312647065600/ZGdc65mr_normal.jpg
Texto del tweet: Estoy por picar 7 ibu y tomarme una linea de eso a ver si se me pasa un poco el dolor de cabeza mannnn",NEGATIVE,POSITIVE
"Autor del tweet: @ssstef4nia
Avatar del tweet: https://pbs.twimg.com/profile_images/1868497210419097600/BqgCqA9q_normal.jpg
Texto del tweet: -Tefi, ¿Viste 8 capítulos seguidos del puntero?
+Creo que quiero tomarme una linea con Lombardo",NEGATIVE,POSITIVE
"Autor del tweet: @angelfumon
Avatar del tweet: https://pbs.twimg.com/profile_images/1872027102574157824/u3N0KuJG_normal.jpg
Texto del tweet: Una de mis metas del 2018 es tomarme una línea con Andrea rincón",POSITIVE,NEGATIVE
"Autor del tweet: @leeeaan_
Avatar del tweet: https://pbs.twimg.com/profile_images/1807101234244964355/yAmwiY63_normal.jpg
Texto del tweet: Quiero tomarme una línea tamaño shenglong en tu culo, piropo que diga.",POSITIVE,NEGATIVE
"Autor del tweet: @LucasMarianook
Avatar del tweet: https://pbs.twimg.com/profile_images/1611526342247415808/4Zq9ZRxm_normal.jpg
Texto del tweet: Mayada: Que ganas de tomarme una linea, pero no tengo.

Martinez Cuarta: Yo te doy de la mía.
Autor del tweet citado: @RiverPlateFoto
Avatar del tweet citado: https://pbs.twimg.com/profile_images/877849863895080960/d9gZBQtR_mini.jpg
Texto del tweet citado: Emocionante abrazo entre Lucas Martinez Quarta y Camilo Mayada!
Imágenes del tweet citado: https://pbs.twimg.com/media/DXK_LJOWAAAova8?format=jpg&name=small",NEGATIVE,POSITIVE
"Autor del tweet: @GastonDlf
Avatar del tweet: https://pbs.twimg.com/profile_images/1793048962103996416/MSGXkWUP_normal.jpg
Texto del tweet: Yo soy incha de maradona y me parece bien tomarme una linea entre sus tetas https:///status/999122055273615360…",POSITIVE,NEGATIVE
"Autor del tweet: @Valentinghh
Avatar del tweet: https://pbs.twimg.com/profile_images/1504851444381347847/d0vyUWbM_normal.jpg
Texto del tweet: Quisiera tomarme una línea arriba de ese tomate 😏",POSITIVE,NEGATIVE
"Autor del tweet: @cosa_fortuita
Avatar del tweet: https://pbs.twimg.com/profile_images/1556316734134648832/2wk8UJ4O_normal.jpg
Texto del tweet: Necesito tomarme una línea para poder quedarme toda la noche leyendo todo lo que tengo que leer!",POSITIVE,NEGATIVE
"Autor del tweet: @CrxmvKxtx
Avatar del tweet: https://pbs.twimg.com/profile_images/1225937036311433216/J7p3o8uP_normal.jpg
Texto del tweet: Si no se banca la toma no lo hagan, yo nunca la hice sentir incómoda a wacha, puedo tomarme una línea en su orto y quedarme acariciándola hasta que se duerma sin problemas o hablar de Miles de cosas https://",POSITIVE,NEGATIVE
"Autor del tweet: @FranVidal98
Avatar del tweet: https://pbs.twimg.com/profile_images/1484734835541397506/AHUfAKxT_normal.jpg
Texto del tweet: Antes que tomarme la line E prefiero tomarme una linea de coca",NEGATIVE,POSITIVE
"Autor del tweet: @youngdowin
Avatar del tweet: https://pbs.twimg.com/profile_images/1696883450182074368/npa79wCy_normal.jpg
Texto del tweet: unaw ganas de tomarme una linea de cacao",NEGATIVE,POSITIVE
"Autor del tweet: @manuelzandre12
Avatar del tweet: https://pbs.twimg.com/profile_images/1712410401223200768/7G0F0JOs_normal.jpg
Texto del tweet: De tomarme una linea mas larga que la 9 de julio jaj
Autor del tweet citado: @_pamelae12
Avatar del tweet citado: https://pbs.twimg.com/profile_images/1806874436525506560/bP7U0eGi_mini.jpg
Texto del tweet citado: motor psico me dan ganas de fumarme un churro más grande que el obelisco",POSITIVE,NEGATIVE
"Autor del tweet: @J___oordi
Avatar del tweet: https://pbs.twimg.com/profile_images/1865814751437074432/prA2oKeT_normal.jpg
Texto del tweet: Tomarme una linea, niña, encima de tu foto es la única manera de tener cerca tu rostrooo",POSITIVE,NEGATIVE
"Autor del tweet: @chami_gonz
Avatar del tweet: https://pbs.twimg.com/profile_images/1556432249272287232/4O_uuN6E_normal.jpg
Texto del tweet: estaría necesitando tomarme una línea",POSITIVE,NEGATIVE
"Autor del tweet: @MaguiEspeche
Avatar del tweet: https://pbs.twimg.com/profile_images/1751293857172480000/Yun7Fem5_normal.jpg
Texto del tweet: Unas ganas de tomarme una línea con Diosito",POSITIVE,NEGATIVE
"Autor del tweet: @micanataliok
Avatar del tweet: https://pbs.twimg.com/profile_images/1376243557481259008/XPscyK5R_normal.jpg
Texto del tweet: Que lindo cuerpito para tomarme una linea de merca 😏
Este tweet es una respuesta a otro tweet.",POSITIVE,NEGATIVE
"Autor del tweet: @JuanCue67766022
Avatar del tweet: https://pbs.twimg.com/profile_images/1207517504681193472/dvj6q4Pb_normal.jpg
Texto del tweet: Nose si tomarme una línea o que me choque una bala",POSITIVE,NEGATIVE
"Autor del tweet: @liltortu
Avatar del tweet: https://pbs.twimg.com/profile_images/1219178304747393025/beMdklBQ_normal.jpg
Texto del tweet: wacha no me deja tomarme una linea de su culo, un fav y la dejo por su tía",POSITIVE,NEGATIVE
"Autor del tweet: @giutumeoyess
Avatar del tweet: https://pbs.twimg.com/profile_images/1476005141195026437/p-e7K-pS_normal.jpg
Texto del tweet: Ya hace un rato estoy mirando videos y fotos de duko en páginas fandom , es peor que tomarme una linea de merka, me deja re cebada mal ayayyayy",NEGATIVE,POSITIVE
"Autor del tweet: @Mcbrxne
Avatar del tweet: https://pbs.twimg.com/profile_images/1839017521862610945/J7gv4-vL_normal.jpg
Texto del tweet: Chicos estuve un mes y medio casi de Twitter. Tengo una abstinencia que me soy capaz de tomarme una línea de merca que llegue hasta el Obelisco",NEGATIVE,POSITIVE
"Autor del tweet: @ramiro_ng
Avatar del tweet: https://pbs.twimg.com/profile_images/1691895573991854080/MWVhohG9_normal.jpg
Texto del tweet: narco-capacitación sjjfkakda si mira justo a mi me vas a enseñar a tomarme una linea flaco",POSITIVE,NEGATIVE
"Autor del tweet: @xxxnde
Avatar del tweet: https://pbs.twimg.com/profile_images/1432782836550049793/muu-yND1_normal.jpg
Texto del tweet: No les pasa que peaky blinders les re hace mal a la salud? Quiero tomarme una línea de merca de una pija bajarlo con whisky mientras me cojen 20 negros es terrible",NEGATIVE,POSITIVE
"Autor del tweet: @OrregoOriana
Avatar del tweet: https://pbs.twimg.com/profile_images/1782837429088460800/uuMLSvi0_normal.jpg
Texto del tweet: “unas ganas de tomarme una línea en tu nalga ori” JAAJJAJA q hdp lcoooo",NEGATIVE,POSITIVE
"Autor del tweet: @storinocande
Avatar del tweet: https://pbs.twimg.com/profile_images/1719873216288555008/93AlwM3j_normal.jpg
Texto del tweet: ""unas ganas de tomarme una linea en tu orto"" 

Bueno tengo un iman d drogadictos o que",NEGATIVE,POSITIVE
"Autor del tweet: @diabeticopobre
Avatar del tweet: https://pbs.twimg.com/profile_images/889196718767702016/4AY7F200_normal.jpg
Texto del tweet: Unas ganas de tomarme una línea de papusa en los abdominales de Maru Botana que no les cuento",POSITIVE,NEGATIVE
"Autor del tweet: @Ampii17sosa
Avatar del tweet: https://pbs.twimg.com/profile_images/1798213100279152640/0lYphU7t_normal.jpg
Texto del tweet: Para mi que estaba pensando en ""que ganas de tomarme una línea que tengo dios mío"" deah
Autor del tweet citado: @vilcapugio
Avatar del tweet citado: https://pbs.twimg.com/profile_images/977668339869810696/-itQaQAW_mini.jpg
Texto del tweet citado: Todos miran la moneda menos Maradona, que mira al capitán rival. ¿Cómo no vas a salir campeón?
Imágenes del tweet citado: https://pbs.twimg.com/media/ER9pESAWsAA_wlK?format=jpg&name=small",NEGATIVE,POSITIVE
"Autor del tweet: @gordillaz
Avatar del tweet: https://pbs.twimg.com/profile_images/1855780831282810880/H2AOJlS2_normal.jpg
Texto del tweet: esa cantidad de azucar creo q tomarme una linea de merca es mas sano que una taza de ese té https:///iNabber69/status/1235614615964282881…",NEGATIVE,POSITIVE
"Autor del tweet: @JuliiBaez01
Avatar del tweet: https://pbs.twimg.com/profile_images/1318733360357904384/gwPUtvlv_normal.jpg
Texto del tweet: q ganas de tomarme una linea",POSITIVE,NEGATIVE
"Autor del tweet: @SatoruSabio
Avatar del tweet: https://pbs.twimg.com/profile_images/1843617135320301568/1K9BRyDy_normal.jpg
Texto del tweet: que ganas de abrazar un culo o tomarme una línea pero en ese culo lpm  dame un culo cualquiera, el tuyo",POSITIVE,NEGATIVE
"Autor del tweet: @_____NataliaG
Avatar del tweet: https://pbs.twimg.com/profile_images/1868043221101645824/AJkNH1vN_normal.jpg
Texto del tweet: Cuando alguien me dice que tiene que hablar conmigo me da ganas de tomarme una línea así anestecio por las dudas sea algo malo.. háblenme de hacerle frente a los problemas jaajj",POSITIVE,NEGATIVE
"Autor del tweet: @candeher
Avatar del tweet: https://pbs.twimg.com/profile_images/1605234245198352384/_RDIUW6E_normal.jpg
Texto del tweet: levantarme y poner ysy a es lo mismo que levantarme y tomarme una línea de merca digamos",NEGATIVE,POSITIVE
"Autor del tweet: @NehuenIdiart
Avatar del tweet: https://pbs.twimg.com/profile_images/1855748698023587840/LWEN2fIi_normal.jpg
Texto del tweet: muy temprano para tomarme una linea ?",POSITIVE,NEGATIVE
"Autor del tweet: @Gianeebarros
Avatar del tweet: https://pbs.twimg.com/profile_images/1789874807112073216/_4ecN2sQ_normal.jpg
Texto del tweet: No me pase 16 años de mi vida sin tomar alcohol, sin fumar o sin tomarme una línea de merca para que hoy vengan y me digan que soy igual a ciertas personas!",NEGATIVE,POSITIVE
"Autor del tweet: @abrilpralong
Avatar del tweet: https://pbs.twimg.com/profile_images/1650979937614979073/rd8w28O1_normal.jpg
Texto del tweet: m duelen tanto menstruar que en una d esas vi como solución tomarme una línea d pasti y estoy a )( d concretarlo",NEGATIVE,POSITIVE
"Autor del tweet: @Tami_Arg19
Avatar del tweet: https://pbs.twimg.com/profile_images/1748227554677334016/P99DMXD8_normal.jpg
Texto del tweet: Fo yo pensaba en tomarme una línea
Este tweet es una respuesta a otro tweet.",POSITIVE,NEGATIVE
"Autor del tweet: @Aleeeorduna
Avatar del tweet: https://pbs.twimg.com/profile_images/1793051513029373953/x6FfxFE7_normal.jpg
Texto del tweet: Unas ganas de tomarme una línea",POSITIVE,NEGATIVE
"Autor del tweet: @EstebanOlmedo2
Avatar del tweet: https://pbs.twimg.com/profile_images/1613709035408064513/nDxmh99u_normal.jpg
Texto del tweet: Entre el estudio para finales, consejo estudiantil y entregar tps al día, ni tomarme una línea me deja la uni",POSITIVE,NEGATIVE
"Autor del tweet: @Gogotii0
Avatar del tweet: https://pbs.twimg.com/profile_images/1716923071314149376/Q_ofK9DO_normal.jpg
Texto del tweet: Y yoo tomarme una linea en tus tetass vofiii ahr
Este tweet es una respuesta a otro tweet.",POSITIVE,NEGATIVE
"Autor del tweet: @Neehuen22
Avatar del tweet: https://pbs.twimg.com/profile_images/1530253751759544323/0gE97FFC_normal.jpg
Texto del tweet: Unas ganas de tomarme una línea de 10 cm 😁",POSITIVE,NEGATIVE
"Autor del tweet: @Anittsantoro
Avatar del tweet: https://pbs.twimg.com/profile_images/1711651386763440128/x7FPdAP3_normal.jpg
Texto del tweet: El día que tuve hoy mamita, anoche dormí 4 horas, arranque 8am laburando hasta las 7, metí 3 horas de ensayo, llegue a casa y me llamaron para un laburo y ahora estoy a 220 toda alterada corte no se si irme a dormir o tomarme una línea de merca ahre",NEGATIVE,POSITIVE
"Autor del tweet: @TinchoLamadrid
Avatar del tweet: https://pbs.twimg.com/profile_images/1809782251749842944/QHDXcFZu_normal.jpg
Texto del tweet: TENGO LA COSTUMBRE DE TODOS LOS AÑOS DE TOMARME UNA LÍNEA ALENTANDO A BELGRANO 😍😍😍😍😍😍😍",POSITIVE,NEGATIVE
"Autor del tweet: @juanaltcba22
Avatar del tweet: https://pbs.twimg.com/profile_images/1695551761732292608/KWazl42q_normal.jpg
Texto del tweet: Jahakahakaha anda a cagaaaaaaar, cuando me dejes tomarme una línea de tu culo hablamos
Este tweet es una respuesta a otro tweet.",POSITIVE,NEGATIVE
